#{"t_start": 1774733472.6771674, "env_id": "None"}
r,l,t
239.0,11,88.012167
163.0,8,88.02733
248.0,12,88.049541
291.0,11,88.072112
204.0,13,88.096004
227.0,13,88.118565
315.0,18,88.150038
157.0,10,88.169001
193.0,11,88.199155
151.0,12,88.22143
222.0,17,88.250419
342.0,20,88.286253
238.0,15,88.317604
265.0,17,88.368952
185.0,8,88.385944
135.0,6,88.398705
79.0,7,88.413098
358.0,19,88.450292
210.0,13,88.475815
229.0,11,88.496856
305.0,14,88.525146
310.0,17,88.55871
214.0,17,88.619613
215.0,14,88.651409
265.0,13,88.691157
474.0,25,88.749196
191.0,11,88.774018
218.0,10,88.798224
237.0,12,88.822834
296.0,15,88.85395
162.0,10,88.87595
224.0,9,88.894595
257.0,17,88.927567
237.0,13,88.950863
236.0,10,88.975439
172.0,9,88.99285
230.0,15,89.022202
111.0,8,89.037902
179.0,9,89.053451
546.0,32,89.111978
412.0,19,89.150245
318.0,15,89.179895
170.0,10,89.208282
377.0,21,89.249948
290.0,15,89.27755
272.0,16,89.309297
220.0,12,89.335113
100.0,5,89.34814
213.0,12,89.374803
216.0,12,89.419608
430.0,29,89.472913
237.0,14,89.500336
217.0,11,89.522984
277.0,17,89.557815
308.0,17,89.58859
308.0,16,89.616604
206.0,11,93.581986
368.0,18,93.617934
220.0,13,93.642878
226.0,12,93.667494
218.0,14,93.692863
323.0,19,93.728326
300.0,15,93.758504
150.0,7,93.773692
220.0,9,93.792166
308.0,16,93.822294
355.0,17,93.849072
251.0,12,93.865161
288.0,13,93.886657
328.0,21,93.916844
346.0,19,93.94552
172.0,9,93.958086
197.0,10,93.972257
150.0,9,93.985037
107.0,7,93.995744
172.0,9,94.009151
170.0,6,94.017208
237.0,12,94.035385
397.0,22,94.065031
172.0,8,94.079422
193.0,9,94.093935
396.0,26,94.141864
247.0,14,94.170201
211.0,10,94.190765
348.0,19,94.230798
300.0,16,94.283625
334.0,16,94.316795
196.0,9,94.336999
321.0,14,94.364603
161.0,8,94.375073
259.0,13,94.395056
115.0,6,94.405129
143.0,10,94.420285
412.0,19,94.452046
346.0,17,94.474635
255.0,14,94.497982
250.0,17,94.521526
207.0,10,94.535228
180.0,10,94.549403
90.0,5,94.557285
218.0,10,94.572768
366.0,19,94.601271
192.0,19,94.625814
140.0,6,94.635643
316.0,18,94.660896
531.0,28,94.725073
155.0,9,94.745805
208.0,11,94.768268
178.0,12,94.792616
286.0,14,94.821184
245.0,15,94.852764
210.0,9,94.870865
215.0,11,94.888189
83.0,8,94.900069
193.0,9,94.914881
112.0,7,94.925628
203.0,9,94.940219
200.0,11,94.956119
315.0,15,94.977012
268.0,13,94.994898
606.0,35,95.036571
162.0,11,95.052151
357.0,19,95.078555
188.0,10,95.093343
255.0,11,95.106356
274.0,16,95.135818
259.0,13,95.160894
276.0,14,95.187043
326.0,17,95.218557
162.0,9,95.23555
203.0,10,95.254872
223.0,15,95.283976
331.0,22,95.325171
413.0,20,95.362937
213.0,9,95.384825
236.0,11,95.405876
192.0,8,95.42268
175.0,8,95.438408
337.0,15,95.64449
219.0,12,95.670435
233.0,12,95.695893
141.0,9,95.719154
258.0,15,95.750394
228.0,10,95.771818
216.0,10,95.792013
317.0,16,95.8248
168.0,10,95.845863
164.0,10,95.869012
468.0,22,95.913772
208.0,10,95.93525
433.0,27,95.994662
148.0,10,96.015949
281.0,14,96.04511
326.0,19,96.077136
169.0,9,96.098839
273.0,14,96.134099
202.0,13,96.160167
260.0,13,96.187598
167.0,9,96.206028
185.0,11,96.233785
164.0,11,96.257096
271.0,13,96.283958
193.0,9,96.302636
144.0,9,96.32392
247.0,12,96.345873
295.0,16,96.369664
245.0,14,96.394615
456.0,26,96.442946
197.0,9,96.462292
345.0,17,96.49609
384.0,19,96.530148
125.0,9,96.550727
129.0,7,96.566936
194.0,10,96.588056
186.0,9,96.606091
311.0,17,96.638345
168.0,10,96.661348
183.0,10,96.681058
150.0,9,96.700076
366.0,19,96.735333
94.0,6,96.748805
344.0,16,96.779597
202.0,10,96.799252
257.0,11,96.820122
205.0,11,96.841784
300.0,14,96.868613
414.0,24,96.916557
344.0,17,96.949261
200.0,9,96.967591
215.0,12,96.991424
283.0,14,97.020615
187.0,11,97.042154
505.0,27,97.092601
164.0,9,97.114722
259.0,12,97.138859
218.0,10,97.157084
229.0,13,97.18013
273.0,13,97.204575
199.0,9,97.225196
176.0,9,97.244778
374.0,23,97.290874
363.0,19,97.327903
320.0,17,97.366693
325.0,17,97.400939
154.0,8,97.418639
231.0,14,97.448735
210.0,9,97.470228
225.0,11,97.493753
107.0,5,97.506128
250.0,14,97.538464
213.0,10,97.571575
167.0,9,97.593518
289.0,16,101.640992
283.0,16,101.671808
241.0,9,101.687521
300.0,16,101.71446
164.0,10,101.729383
243.0,13,101.751304
315.0,22,101.824446
171.0,14,101.850135
240.0,11,101.872817
203.0,16,101.908391
430.0,21,101.946991
203.0,10,101.970642
222.0,12,101.995241
188.0,12,102.017973
232.0,12,102.040691
277.0,11,102.063631
266.0,10,102.08353
188.0,15,102.114326
246.0,14,102.143263
164.0,12,102.165437
217.0,15,102.19503
254.0,18,102.227879
221.0,16,102.256968
186.0,11,102.278663
255.0,14,102.304976
289.0,14,102.331324
274.0,13,102.356472
178.0,11,102.380403
251.0,14,102.401519
244.0,13,102.422115
213.0,9,102.43944
289.0,16,102.494475
433.0,26,102.543499
304.0,13,102.56952
216.0,8,102.587775
201.0,9,102.605752
235.0,10,102.626029
165.0,12,102.650074
220.0,20,102.687995
269.0,16,102.717923
218.0,11,102.739597
228.0,16,102.768246
301.0,15,102.796068
214.0,11,102.819996
218.0,12,102.885512
221.0,12,102.93947
152.0,11,102.970302
206.0,10,103.002728
229.0,14,103.039724
288.0,19,103.096611
175.0,10,103.125595
181.0,12,103.161734
72.0,5,103.174957
237.0,12,103.198827
324.0,18,103.234379
223.0,16,103.264645
136.0,9,103.287666
292.0,24,103.334537
193.0,12,103.358917
224.0,13,103.383737
368.0,20,103.424663
198.0,12,103.448022
246.0,12,103.472632
269.0,13,103.515352
238.0,11,103.537627
239.0,12,103.552187
367.0,20,103.577076
296.0,14,103.600844
295.0,17,103.634486
373.0,27,103.685755
292.0,12,103.709274
183.0,9,103.727058
133.0,9,103.745313
204.0,9,103.764243
238.0,11,103.786922
294.0,16,103.817416
198.0,11,103.84066
297.0,13,103.869025
265.0,19,103.901385
155.0,9,103.917783
265.0,15,103.946188
151.0,6,103.958417
255.0,9,103.974735
161.0,10,103.996124
265.0,14,104.025596
140.0,6,104.036796
199.0,9,104.053937
324.0,19,104.083858
236.0,13,104.108354
338.0,19,104.158636
313.0,25,104.205413
152.0,6,104.218664
224.0,15,104.242569
100.0,6,104.255606
186.0,9,104.275327
267.0,18,104.312587
179.0,8,104.330362
178.0,9,104.355903
317.0,19,104.39696
224.0,15,104.429477
297.0,13,104.455833
204.0,15,104.485161
210.0,9,104.512144
173.0,10,104.553991
140.0,14,104.581085
203.0,13,104.606512
302.0,15,104.636246
280.0,15,104.664099
225.0,11,104.688807
228.0,10,104.713904
189.0,11,104.739845
165.0,9,104.771274
263.0,11,104.802603
215.0,14,104.846965
289.0,16,104.88677
282.0,14,104.9162
299.0,13,104.942651
215.0,10,104.970659
254.0,11,104.995375
180.0,9,105.016021
446.0,25,105.096192
226.0,11,105.119271
310.0,17,105.151904
215.0,13,105.179067
328.0,20,105.217791
238.0,12,105.240155
197.0,10,105.271017
179.0,9,105.2964
130.0,8,105.312613
150.0,6,105.326822
350.0,16,105.361201
143.0,11,105.384001
307.0,19,105.41749
230.0,13,105.44802
252.0,12,105.471698
266.0,14,105.496665
180.0,10,105.515277
175.0,10,105.535309
335.0,16,105.568782
283.0,16,105.597898
351.0,16,105.62769
289.0,16,105.65996
107.0,5,105.671319
239.0,14,105.698519
198.0,11,105.723977
254.0,15,105.759371
262.0,13,105.786422
252.0,15,105.815347
205.0,9,105.836727
215.0,10,105.860579
129.0,9,105.877522
185.0,9,105.897524
268.0,13,105.933255
196.0,11,105.973669
180.0,11,105.999055
189.0,10,106.020276
233.0,12,106.05592
150.0,9,106.083123
166.0,14,110.276915
229.0,13,110.312392
218.0,15,110.34465
284.0,14,110.376441
143.0,9,110.394896
158.0,7,110.410513
225.0,11,110.432837
258.0,15,110.463048
279.0,12,110.48821
190.0,9,110.535364
230.0,12,110.572948
442.0,23,110.617364
196.0,12,110.648345
429.0,22,110.688899
251.0,18,110.732836
219.0,12,110.758558
138.0,12,110.781949
273.0,17,110.815161
278.0,16,110.846241
205.0,11,110.869166
140.0,8,110.884835
220.0,10,110.902808
250.0,16,110.935935
288.0,17,110.991509
221.0,10,111.011331
314.0,16,111.04399
70.0,8,111.060363
249.0,13,111.086385
204.0,10,111.106499
198.0,9,111.124322
208.0,11,111.14592
256.0,17,111.17807
175.0,11,111.198386
221.0,12,111.220781
94.0,6,111.233318
120.0,6,111.245995
213.0,10,111.266125
191.0,7,111.28101
264.0,13,111.305971
167.0,9,111.325631
210.0,9,111.351832
396.0,26,111.399238
308.0,13,111.424668
300.0,15,111.453609
173.0,10,111.473538
259.0,14,111.501656
377.0,17,111.534838
258.0,11,111.593709
357.0,21,111.634251
241.0,15,111.664306
186.0,11,111.678044
107.0,5,111.686045
181.0,9,111.701674
143.0,10,111.722776
145.0,10,111.744144
278.0,12,111.768472
167.0,10,111.789032
338.0,17,111.82269
230.0,11,111.843974
107.0,5,111.857037
202.0,8,111.873986
242.0,12,111.897559
198.0,14,111.924581
253.0,11,111.947116
320.0,22,111.987082
185.0,9,111.999939
216.0,12,112.015526
196.0,9,112.028824
195.0,12,112.043141
197.0,11,112.058281
368.0,19,112.081471
182.0,12,112.099069
198.0,9,112.118144
266.0,21,112.156625
188.0,10,112.176542
132.0,6,112.188834
158.0,6,112.201502
239.0,14,112.228378
160.0,9,112.246162
328.0,19,112.282355
340.0,28,112.333338
140.0,10,112.353733
241.0,12,112.376797
190.0,9,112.395344
323.0,22,112.436546
491.0,27,112.487488
363.0,20,112.526024
254.0,11,112.548295
231.0,14,112.57451
162.0,11,112.59709
231.0,10,112.617072
185.0,11,112.639024
323.0,16,112.669084
211.0,11,112.69196
290.0,15,112.721124
253.0,16,112.752437
135.0,5,112.763688
289.0,16,112.794155
266.0,20,112.830981
177.0,12,112.85472
335.0,18,112.88873
211.0,12,112.912319
257.0,14,112.940574
409.0,19,112.977866
188.0,10,112.998873
217.0,11,113.021059
112.0,7,113.037734
195.0,9,113.058907
218.0,9,113.077918
219.0,12,113.100832
218.0,9,113.12025
228.0,13,113.148672
339.0,18,113.182434
127.0,8,113.19901
224.0,13,113.224377
258.0,15,113.25779
172.0,9,113.280962
364.0,18,113.317179
196.0,9,113.337667
207.0,11,113.376956
206.0,14,113.406114
232.0,14,113.438189
349.0,18,113.477606
242.0,12,113.521612
395.0,20,113.561096
165.0,7,113.576814
243.0,10,113.597039
210.0,9,113.617029
158.0,9,113.634952
195.0,9,113.653989
188.0,9,113.671892
176.0,8,113.688984
324.0,18,113.723656
258.0,16,113.75671
279.0,16,113.794279
160.0,13,113.819637
207.0,9,113.837975
294.0,16,113.868981
217.0,9,113.88822
452.0,29,113.944146
245.0,10,113.964153
195.0,11,114.007115
278.0,14,114.034754
172.0,10,114.055585
223.0,12,114.080309
248.0,14,114.10478
193.0,8,114.11739
200.0,16,114.147974
165.0,9,114.165928
150.0,8,114.182329
368.0,23,114.224782
203.0,10,114.24503
260.0,15,114.275267
256.0,16,114.304639
303.0,19,114.340459
275.0,14,114.368394
252.0,14,114.396002
211.0,10,114.41608
228.0,13,114.440881
266.0,13,114.466611
299.0,15,118.400437
302.0,15,118.429419
268.0,11,118.452863
277.0,13,118.477524
214.0,12,118.504802
287.0,17,118.539027
210.0,9,118.57168
234.0,12,118.600038
283.0,14,118.628087
194.0,8,118.644886
351.0,21,118.684551
243.0,13,118.71049
323.0,21,118.749846
185.0,11,118.77671
391.0,25,118.821829
229.0,9,118.840766
285.0,15,118.870882
250.0,15,118.911689
215.0,16,118.943905
91.0,7,118.958441
237.0,13,118.983667
233.0,11,119.005189
206.0,12,119.029692
309.0,16,119.060444
153.0,15,119.089969
172.0,9,119.109059
287.0,14,119.137079
175.0,9,119.154857
280.0,19,119.191098
112.0,6,119.20338
145.0,11,119.225818
161.0,15,119.253901
275.0,16,119.284704
195.0,12,119.308079
253.0,15,119.337597
271.0,15,119.366806
244.0,15,119.396621
213.0,13,119.421142
228.0,15,119.448328
241.0,13,119.47406
188.0,12,119.496286
203.0,11,119.519495
362.0,19,119.563642
183.0,14,119.590759
197.0,9,119.609864
236.0,14,119.637258
308.0,22,119.670417
210.0,12,119.6867
245.0,15,119.70809
235.0,14,119.736601
175.0,10,119.766971
272.0,16,119.801009
324.0,14,119.83255
198.0,9,119.851275
238.0,17,119.884882
275.0,16,119.916676
181.0,11,119.937871
240.0,11,119.960709
349.0,19,120.022109
193.0,9,120.040617
208.0,11,120.062367
276.0,15,120.096396
165.0,9,120.118247
222.0,17,120.15117
297.0,13,120.181955
199.0,10,120.20257
211.0,9,120.220477
200.0,11,120.236423
167.0,7,120.24934
238.0,10,120.276106
204.0,9,120.296196
183.0,9,120.314394
396.0,21,120.357974
201.0,13,120.384503
261.0,13,120.410115
190.0,9,120.430093
230.0,12,120.455563
285.0,15,120.485335
217.0,9,120.50174
302.0,18,120.543041
278.0,16,120.576771
280.0,15,120.606688
227.0,13,120.650408
307.0,16,120.697495
413.0,26,120.750616
253.0,13,120.779688
264.0,19,120.843633
133.0,9,120.865213
145.0,5,120.876407
191.0,14,120.906222
145.0,5,120.924711
199.0,11,120.950451
243.0,14,120.981129
214.0,11,121.011252
261.0,11,121.036612
215.0,11,121.061239
203.0,11,121.088003
207.0,11,121.112356
278.0,13,121.169238
295.0,17,121.204127
343.0,26,121.252596
204.0,9,121.271189
110.0,6,121.281706
208.0,9,121.297682
196.0,9,121.315824
257.0,13,121.346222
232.0,14,121.375161
205.0,11,121.396679
309.0,16,121.426472
150.0,9,121.449996
237.0,15,121.471885
193.0,10,121.49689
246.0,14,121.52735
188.0,12,121.564825
228.0,11,121.587857
276.0,14,121.617186
262.0,15,121.649515
302.0,16,121.700324
268.0,16,121.732311
230.0,10,121.752453
233.0,15,121.782709
213.0,10,121.805335
204.0,12,121.831397
162.0,10,121.85173
230.0,11,121.876173
121.0,5,121.887903
203.0,9,121.907814
218.0,9,121.925616
206.0,9,121.944588
236.0,15,121.972704
221.0,10,121.993166
216.0,8,122.013263
229.0,14,122.041127
395.0,22,122.089359
247.0,13,122.116398
170.0,9,122.135133
213.0,10,122.158766
238.0,15,122.196265
232.0,11,122.224571
143.0,10,122.243349
178.0,9,122.25994
212.0,12,122.289799
268.0,21,122.326661
243.0,13,122.356357
320.0,18,122.394253
187.0,9,122.416829
168.0,7,122.431808
188.0,9,122.451745
204.0,16,122.485454
226.0,12,122.510999
228.0,11,122.549362
215.0,10,122.569352
203.0,11,122.59323
172.0,9,122.611938
228.0,12,122.635988
191.0,16,122.666544
183.0,10,122.687429
242.0,14,122.715294
235.0,13,122.741989
237.0,16,122.776069
205.0,9,126.851133
355.0,21,126.89257
216.0,14,126.921021
198.0,12,126.945684
352.0,17,126.976417
243.0,10,126.997469
287.0,14,127.023304
207.0,13,127.048611
347.0,17,127.081407
297.0,14,127.108554
206.0,12,127.125087
282.0,13,127.147738
362.0,18,127.181742
210.0,9,127.201201
230.0,11,127.222153
295.0,16,127.253763
268.0,13,127.275371
342.0,15,127.299738
246.0,11,127.32145
238.0,12,127.354621
268.0,15,127.403916
477.0,25,127.452267
231.0,13,127.477579
108.0,8,127.488455
272.0,13,127.501688
326.0,15,127.531794
231.0,14,127.576875
204.0,13,127.604243
221.0,12,127.626512
176.0,10,127.645805
218.0,10,127.663914
253.0,11,127.687724
208.0,18,127.719574
196.0,9,127.738111
448.0,20,127.774678
339.0,21,127.799934
253.0,11,127.817293
314.0,16,127.845447
282.0,14,127.875111
157.0,10,127.898982
195.0,9,127.916656
350.0,17,127.948697
361.0,24,127.979055
260.0,11,127.990951
135.0,9,128.032641
263.0,12,128.057298
282.0,15,128.087041
292.0,17,128.118219
226.0,12,128.136465
312.0,15,128.158504
277.0,16,128.188704
211.0,10,128.211957
349.0,21,128.251573
178.0,10,128.272771
210.0,9,128.290227
311.0,13,128.31538
233.0,11,128.337925
185.0,7,128.357795
365.0,19,128.395617
290.0,19,128.434482
294.0,18,128.470188
254.0,11,128.491282
269.0,12,128.514963
262.0,13,128.534604
199.0,12,128.558713
223.0,11,128.583261
378.0,19,128.617951
242.0,14,128.641418
334.0,18,128.668093
308.0,20,128.705565
206.0,10,128.725424
385.0,20,128.761756
335.0,16,128.793949
254.0,12,128.818089
265.0,12,128.840938
216.0,12,128.862619
183.0,10,128.883021
381.0,20,128.917562
223.0,11,128.939616
193.0,9,128.958019
163.0,9,128.977098
236.0,11,128.998758
386.0,19,129.035198
379.0,20,129.072674
350.0,21,129.110533
134.0,9,129.127668
135.0,8,129.142888
162.0,9,129.159383
132.0,6,129.172886
193.0,10,129.193237
267.0,15,129.220935
249.0,14,129.264055
252.0,16,129.300996
160.0,9,129.321223
363.0,23,129.370167
260.0,13,129.395861
293.0,19,129.431836
224.0,14,129.457938
203.0,11,129.481322
278.0,17,129.51422
261.0,13,129.539669
177.0,9,129.558233
214.0,9,129.577634
209.0,13,129.605759
203.0,9,129.62477
265.0,12,129.648883
148.0,9,129.666788
373.0,20,129.704682
141.0,12,129.734154
367.0,26,129.783159
217.0,11,129.804687
175.0,9,129.820039
190.0,10,129.840178
120.0,8,129.856933
190.0,10,129.876872
362.0,16,129.908432
210.0,9,129.930107
210.0,9,129.947775
214.0,11,129.969733
227.0,13,129.995776
322.0,19,130.03157
262.0,13,130.05646
168.0,8,130.075336
285.0,14,130.105064
135.0,9,130.122809
228.0,11,130.14484
285.0,18,130.181171
187.0,11,130.204079
204.0,9,130.223751
200.0,9,130.243493
255.0,13,130.272352
228.0,14,130.303135
296.0,13,130.329967
221.0,9,130.348587
197.0,10,130.366419
304.0,15,130.388451
259.0,14,130.407591
186.0,13,130.423692
201.0,9,130.442266
337.0,19,130.478349
269.0,13,130.503538
247.0,11,130.525638
193.0,11,130.547036
177.0,12,130.570498
135.0,9,130.590876
188.0,9,130.610502
255.0,12,130.633803
264.0,13,130.659261
190.0,9,130.678006
157.0,10,130.697835
180.0,11,130.720454
223.0,13,130.74531
312.0,15,130.775309
267.0,13,130.800038
389.0,24,134.708337
274.0,15,134.738225
119.0,7,134.753277
254.0,17,134.788592
192.0,8,134.803865
262.0,12,134.826492
222.0,12,134.848851
186.0,9,134.872043
234.0,11,134.892628
258.0,13,134.916801
290.0,17,134.949008
217.0,11,134.969419
272.0,16,135.01212
203.0,10,135.044862
307.0,19,135.081086
132.0,17,135.11433
139.0,9,135.131679
412.0,18,135.16674
174.0,9,135.186168
224.0,10,135.206949
246.0,12,135.224556
224.0,9,135.23625
321.0,17,135.254017
263.0,12,135.26558
221.0,12,135.282636
240.0,12,135.307126
231.0,9,135.325635
197.0,9,135.344234
244.0,10,135.364592
139.0,13,135.389125
303.0,19,135.425395
261.0,14,135.453484
229.0,11,135.475511
401.0,21,135.51388
239.0,12,135.537221
191.0,11,135.559674
248.0,12,135.582003
323.0,18,135.616081
400.0,21,135.664001
139.0,9,135.681959
275.0,16,135.711169
225.0,10,135.732256
208.0,13,135.756703
270.0,14,135.783387
221.0,10,135.804946
235.0,14,135.831985
373.0,18,135.86658
328.0,17,135.899131
249.0,14,135.926396
313.0,20,135.96439
286.0,18,135.997884
245.0,14,136.025146
378.0,17,136.057486
469.0,29,136.111286
334.0,18,136.149129
331.0,17,136.181246
237.0,16,136.211825
314.0,14,136.239726
225.0,10,136.25943
150.0,7,136.27512
310.0,17,136.306945
323.0,15,136.337932
355.0,17,136.603662
257.0,13,136.631216
355.0,17,136.666469
245.0,17,136.6992
237.0,13,136.724356
190.0,14,136.751553
118.0,11,136.772413
244.0,13,136.80025
237.0,13,136.826772
203.0,10,136.84705
297.0,15,136.87527
206.0,11,136.89749
196.0,10,136.919766
321.0,17,136.952249
263.0,15,136.981679
277.0,14,137.008826
303.0,14,137.040899
347.0,18,137.076386
360.0,29,137.129798
407.0,24,137.175892
238.0,10,137.195075
243.0,12,137.221728
520.0,29,137.286622
201.0,9,137.30554
362.0,19,137.342082
375.0,24,137.3886
208.0,10,137.409111
338.0,17,137.442009
318.0,15,137.476886
375.0,20,137.51628
240.0,12,137.538624
205.0,16,137.571165
229.0,11,137.592249
256.0,16,137.625121
280.0,12,137.65197
292.0,13,137.676733
293.0,19,137.711978
218.0,9,137.732643
288.0,15,137.762125
202.0,10,137.782139
465.0,24,137.827353
220.0,9,137.83967
329.0,17,137.874214
172.0,9,137.893127
135.0,6,137.906482
463.0,23,137.950509
203.0,11,137.973065
186.0,12,137.996994
463.0,24,138.043237
303.0,13,138.070319
218.0,9,138.091192
204.0,10,138.111881
372.0,20,138.148955
243.0,12,138.179806
183.0,10,138.201014
228.0,13,138.226454
197.0,9,138.245208
180.0,9,138.263246
279.0,13,138.289067
213.0,10,138.310779
302.0,15,138.343656
125.0,6,138.356714
190.0,8,138.373511
341.0,17,138.406913
192.0,8,138.423101
219.0,12,138.447107
172.0,9,138.46621
286.0,14,138.493684
186.0,11,138.515893
203.0,11,138.53822
155.0,9,138.556249
221.0,11,138.582754
450.0,23,138.626605
256.0,15,138.656754
219.0,11,138.678805
222.0,11,138.701195
320.0,21,138.740694
303.0,14,138.768034
267.0,13,138.792524
195.0,8,138.80793
279.0,12,138.831368
182.0,10,138.851424
242.0,12,138.875084
282.0,13,138.900314
235.0,13,138.925564
120.0,7,138.941456
166.0,18,138.978016
210.0,9,142.885178
253.0,11,142.907994
297.0,15,142.938932
333.0,15,142.968188
245.0,11,142.990851
226.0,9,143.009853
215.0,10,143.030437
218.0,9,143.050482
484.0,28,143.107976
231.0,10,143.128815
247.0,11,143.149792
221.0,9,143.170249
170.0,13,143.195275
271.0,12,143.220112
190.0,11,143.242111
184.0,12,143.270053
224.0,14,143.302876
181.0,9,143.3223
446.0,24,143.373743
204.0,10,143.396775
267.0,12,143.421339
185.0,8,143.438659
234.0,13,143.466459
186.0,12,143.488458
158.0,9,143.505579
288.0,18,143.539602
167.0,9,143.558598
188.0,7,143.574178
382.0,18,143.60904
251.0,13,143.634273
501.0,29,143.688016
224.0,11,143.710354
228.0,13,143.735557
221.0,14,143.762238
354.0,19,143.797453
238.0,9,143.8153
250.0,13,143.840246
224.0,11,143.862295
241.0,17,143.893294
190.0,10,143.912359
335.0,15,143.942486
253.0,13,143.969672
186.0,13,143.995686
212.0,12,144.020747
354.0,20,144.059573
431.0,26,144.109642
167.0,9,144.127524
137.0,9,144.145425
337.0,18,144.180106
211.0,16,144.210419
287.0,16,144.241847
189.0,11,144.263862
297.0,13,144.291812
165.0,9,144.309949
409.0,21,144.346786
232.0,11,144.366255
373.0,18,144.402808
230.0,13,144.427387
322.0,16,144.459045
192.0,10,144.480866
256.0,15,144.510758
350.0,24,144.555643
135.0,10,144.57568
385.0,20,144.614863
252.0,10,144.63876
182.0,9,144.657717
167.0,9,144.67612
190.0,9,144.69743
259.0,13,144.724539
283.0,15,144.753421
224.0,13,144.780244
319.0,16,144.811833
230.0,12,144.835039
179.0,9,144.854461
237.0,11,144.877639
246.0,11,144.902975
162.0,15,144.931376
210.0,11,144.954464
303.0,15,144.983859
188.0,9,145.002397
263.0,14,145.029291
310.0,14,145.055707
328.0,19,145.091733
245.0,11,145.115229
206.0,9,145.132972
382.0,28,145.184558
288.0,16,145.214899
283.0,13,145.240602
274.0,15,145.268746
395.0,21,145.315479
197.0,9,145.333927
272.0,16,145.365243
208.0,9,145.384188
206.0,10,145.403596
191.0,11,145.425473
204.0,9,145.443778
163.0,9,145.461855
352.0,19,145.497878
197.0,9,145.517116
211.0,16,145.54872
260.0,13,145.574637
451.0,23,145.617145
225.0,12,145.642232
211.0,13,145.668626
370.0,18,145.704151
216.0,11,145.725938
261.0,15,145.755374
182.0,9,145.774251
197.0,14,145.801459
231.0,9,145.819622
305.0,13,145.846258
296.0,16,145.876353
249.0,10,145.896838
264.0,17,145.928491
189.0,9,145.945174
190.0,9,145.96322
168.0,8,145.978844
215.0,14,146.006715
285.0,15,146.034955
232.0,14,146.060712
284.0,13,146.086303
339.0,18,146.119972
212.0,10,146.142472
234.0,12,146.16609
218.0,12,146.188383
166.0,10,146.208708
340.0,18,146.243928
316.0,18,146.280484
110.0,7,146.295364
183.0,9,146.314269
283.0,17,146.349436
173.0,10,146.369823
157.0,9,146.388761
162.0,9,146.407667
215.0,11,146.429598
279.0,12,146.454974
188.0,9,146.473437
180.0,10,146.493022
302.0,17,146.52543
418.0,24,146.571165
334.0,18,146.604493
208.0,10,146.62544
196.0,13,146.649972
251.0,13,146.675301
299.0,14,146.704158
270.0,11,146.726249
147.0,8,146.741878
223.0,11,146.764557
211.0,10,146.783453
183.0,11,146.804696
310.0,17,146.838101
150.0,7,146.852335
219.0,13,146.877192
220.0,12,146.901598
265.0,15,146.929711
180.0,11,146.952123
224.0,12,150.808643
203.0,9,150.827002
117.0,6,150.839764
232.0,11,150.862005
319.0,18,150.896733
344.0,15,150.925919
369.0,20,150.963135
245.0,10,150.98314
209.0,10,151.004313
256.0,19,151.038651
208.0,10,151.059784
167.0,7,151.074571
251.0,11,151.095691
230.0,14,151.123628
160.0,9,151.140904
214.0,12,151.164761
272.0,12,151.187409
215.0,10,151.207355
215.0,10,151.227477
281.0,14,151.2536
172.0,11,151.274844
570.0,29,151.331511
238.0,9,151.348887
246.0,16,151.37997
211.0,13,151.404466
236.0,13,151.429573
223.0,13,151.454574
206.0,10,151.474573
214.0,12,151.497581
186.0,9,151.516344
314.0,15,151.542411
235.0,14,151.579594
272.0,15,151.60958
251.0,16,151.640142
252.0,10,151.658624
336.0,16,151.680749
175.0,9,151.693041
228.0,12,151.707747
304.0,18,151.742327
238.0,10,151.762473
203.0,18,151.795327
233.0,12,151.818802
182.0,11,151.839323
296.0,17,151.871368
324.0,17,151.90372
202.0,12,151.927125
246.0,14,151.953698
173.0,12,151.977329
351.0,22,152.018391
168.0,10,152.037896
232.0,12,152.061264
287.0,13,152.087829
449.0,27,152.138894
203.0,9,152.156652
358.0,16,152.188104
267.0,14,152.215016
241.0,15,152.2447
166.0,10,152.264933
217.0,9,152.282766
298.0,15,152.311391
235.0,13,152.337898
178.0,9,152.356067
188.0,14,152.38327
221.0,11,152.404783
362.0,18,152.439257
290.0,16,152.470564
208.0,10,152.491563
245.0,13,152.517183
264.0,16,152.550715
345.0,17,152.58421
203.0,9,152.607802
233.0,11,152.638533
183.0,10,152.665382
288.0,14,152.69794
355.0,20,152.745323
422.0,22,152.787521
236.0,10,152.809262
203.0,9,152.829234
181.0,12,152.851668
182.0,8,152.868524
246.0,11,152.890881
269.0,12,152.915191
206.0,10,152.937414
225.0,11,152.96056
193.0,9,152.980852
352.0,19,153.019005
253.0,13,153.046689
286.0,16,153.077682
218.0,9,153.096808
183.0,10,153.118343
218.0,10,153.162967
266.0,10,153.188695
190.0,9,153.214451
228.0,10,153.23637
196.0,16,153.269946
393.0,21,153.315935
369.0,19,153.358632
176.0,12,153.385029
163.0,10,153.407032
374.0,20,153.451326
172.0,9,153.473564
254.0,12,153.49804
94.0,6,153.510042
365.0,18,153.546005
251.0,19,153.583052
276.0,14,153.602381
119.0,7,153.619381
246.0,11,153.643487
364.0,23,153.687288
197.0,10,153.7073
264.0,11,153.728903
251.0,12,153.754549
123.0,6,153.767999
305.0,13,153.79443
266.0,17,153.828035
251.0,16,153.859706
240.0,13,153.884702
178.0,13,153.910462
409.0,25,153.958391
174.0,9,153.974571
