#{"t_start": 1774736947.483329, "env_id": "None"}
r,l,t
180.0,8,114.114869
157.0,9,114.138247
244.0,11,114.164481
428.0,22,114.209931
233.0,12,114.230978
297.0,15,114.255431
181.0,12,114.271592
224.0,13,114.290992
249.0,16,114.31728
305.0,16,114.349823
277.0,17,114.385105
211.0,13,114.414201
145.0,9,114.433082
220.0,10,114.456134
218.0,10,114.477137
153.0,11,114.501796
263.0,14,114.532772
160.0,14,114.562598
275.0,17,114.597136
186.0,10,114.628198
275.0,15,114.661239
474.0,28,114.717883
107.0,10,114.739076
271.0,18,114.773864
319.0,19,114.823363
205.0,9,114.844177
187.0,10,114.86464
192.0,8,114.883138
162.0,9,114.904019
130.0,9,114.924916
316.0,16,114.960766
170.0,10,114.984326
123.0,12,115.010153
183.0,13,115.038947
138.0,10,115.060439
248.0,13,115.08781
112.0,7,115.106257
180.0,12,115.133293
246.0,13,115.161172
213.0,12,115.186476
217.0,11,115.211057
203.0,9,115.232491
178.0,11,115.256995
365.0,19,115.296864
133.0,9,115.317474
262.0,17,115.350737
241.0,16,115.384973
207.0,17,115.421393
193.0,10,115.448085
334.0,17,115.491642
389.0,21,115.53765
190.0,10,115.560595
283.0,15,115.592119
218.0,14,115.622656
161.0,8,115.641949
251.0,13,115.67209
303.0,16,115.708344
152.0,12,115.734018
209.0,12,115.759933
401.0,18,115.798498
186.0,14,115.82986
186.0,9,115.849457
213.0,13,115.878212
148.0,9,115.901397
373.0,18,115.938502
199.0,16,115.971817
197.0,10,115.994924
172.0,13,116.021927
278.0,15,116.052786
144.0,8,116.070417
209.0,10,116.093731
141.0,9,116.112728
321.0,16,116.145926
197.0,10,116.167042
193.0,9,116.186712
275.0,13,116.214937
247.0,15,116.246752
314.0,19,116.285457
238.0,17,120.754233
257.0,14,120.787773
253.0,11,120.813068
157.0,10,120.831917
441.0,21,120.877134
299.0,14,120.906157
97.0,8,120.923848
275.0,13,120.950983
171.0,9,120.969715
114.0,8,120.98686
202.0,10,121.008989
105.0,7,121.023595
489.0,28,121.080996
192.0,17,121.114716
247.0,11,121.139169
236.0,12,121.164143
153.0,10,121.184815
351.0,19,121.222265
412.0,24,121.272631
155.0,9,121.294813
120.0,15,121.325939
228.0,14,121.357075
225.0,10,121.37825
227.0,9,121.398781
169.0,9,121.421205
176.0,10,121.442304
259.0,13,121.46917
183.0,9,121.489102
132.0,11,121.512226
132.0,7,121.5273
79.0,14,121.557128
223.0,12,121.58448
247.0,12,121.610867
194.0,10,121.633126
301.0,16,121.667387
152.0,13,121.694574
229.0,11,121.719079
144.0,9,121.735228
271.0,12,121.757147
137.0,11,121.777929
204.0,10,121.80157
116.0,10,121.823391
313.0,16,121.862319
190.0,10,121.885435
297.0,16,121.918528
257.0,23,121.96544
37.0,5,121.977461
113.0,8,121.995426
302.0,18,122.031695
351.0,17,122.06669
257.0,14,122.095443
178.0,9,122.114389
302.0,17,122.148588
259.0,13,122.175826
141.0,9,122.195287
244.0,13,122.22315
329.0,19,122.262841
290.0,12,122.288652
162.0,9,122.307601
209.0,14,122.335853
182.0,9,122.354917
225.0,13,122.381945
299.0,15,122.412271
238.0,11,122.438638
367.0,27,122.509585
173.0,12,122.543748
297.0,17,122.588935
161.0,10,122.613913
291.0,18,122.65291
120.0,10,122.675939
299.0,15,122.709515
113.0,8,122.7264
212.0,14,122.757784
52.0,5,122.771475
140.0,9,122.795935
57.0,6,122.808787
161.0,10,122.846875
168.0,11,122.871111
346.0,17,122.910197
247.0,16,122.94486
171.0,9,122.964854
234.0,12,122.99283
225.0,11,123.02043
200.0,10,123.04346
138.0,11,123.066856
216.0,19,123.104519
158.0,10,123.127142
303.0,16,123.161363
202.0,10,123.185198
253.0,13,123.211564
177.0,15,123.241168
193.0,13,123.268855
163.0,14,123.298042
213.0,13,123.325325
229.0,11,123.351202
166.0,9,123.37321
263.0,18,123.412235
202.0,11,123.438007
192.0,15,123.468679
105.0,7,123.485207
116.0,10,123.505549
192.0,9,123.521247
195.0,12,123.543203
140.0,7,123.555723
167.0,9,123.573116
182.0,11,123.59489
132.0,6,123.608132
233.0,11,123.623182
195.0,12,123.644256
187.0,10,123.659339
243.0,13,123.683029
132.0,9,123.704839
83.0,11,123.728717
158.0,12,123.753839
192.0,8,123.771199
345.0,16,123.806602
117.0,8,123.824364
271.0,13,123.857551
239.0,11,123.881586
198.0,13,123.908716
212.0,9,123.927946
278.0,15,123.963925
277.0,17,123.999289
362.0,21,124.041093
298.0,16,124.069214
173.0,10,124.08998
187.0,9,124.110598
214.0,12,124.136368
304.0,16,124.172799
341.0,18,124.210886
411.0,21,124.251869
296.0,15,124.282671
183.0,13,124.310323
240.0,10,124.331974
231.0,11,124.357413
202.0,12,124.377814
158.0,12,124.400184
189.0,9,124.415409
135.0,9,124.431052
210.0,9,124.447443
195.0,9,124.463455
160.0,9,124.482092
119.0,11,124.499803
142.0,12,124.520289
215.0,11,124.540348
157.0,17,124.566266
122.0,11,124.58249
327.0,17,124.605361
230.0,10,124.619434
248.0,9,124.633279
165.0,9,124.647462
185.0,10,124.660787
308.0,18,124.6909
235.0,17,124.71649
280.0,15,124.774318
278.0,14,124.808751
216.0,13,124.836451
209.0,15,124.868825
239.0,15,124.891324
215.0,11,124.907737
321.0,19,124.933437
177.0,12,124.949709
265.0,13,125.002113
152.0,8,125.02266
179.0,15,125.053087
248.0,12,125.081462
239.0,12,125.106094
224.0,10,125.129185
107.0,5,125.143369
197.0,12,125.169069
138.0,10,125.192092
135.0,9,125.214599
172.0,9,125.236271
243.0,12,125.265453
100.0,9,125.285088
226.0,14,125.31446
345.0,17,125.349164
193.0,14,125.380418
194.0,10,125.400926
231.0,13,125.428926
150.0,9,125.450673
213.0,15,125.480145
165.0,9,125.498726
294.0,13,125.5367
189.0,10,125.556719
283.0,17,125.590238
245.0,19,125.626238
92.0,6,125.639238
282.0,12,125.663238
137.0,8,125.680241
246.0,11,125.703749
291.0,15,125.735085
223.0,14,125.763719
263.0,12,125.787914
210.0,9,125.807739
172.0,10,125.826673
170.0,9,125.844893
328.0,19,125.881591
248.0,18,125.916182
244.0,13,125.941764
171.0,7,125.957363
496.0,27,126.010539
91.0,10,126.030722
183.0,10,126.051848
228.0,11,126.073286
174.0,10,126.09315
310.0,19,126.130572
218.0,9,126.149819
210.0,9,126.168968
184.0,13,126.193916
243.0,14,126.222913
191.0,11,126.244406
170.0,11,126.265732
138.0,8,126.283077
414.0,25,126.329248
171.0,11,126.351591
315.0,15,126.381097
125.0,10,126.401064
165.0,9,126.419747
136.0,9,126.439843
105.0,7,126.455554
211.0,10,126.476743
93.0,7,126.492252
210.0,9,126.510252
242.0,12,126.534252
172.0,9,126.554252
217.0,14,126.581254
102.0,6,126.594763
187.0,11,126.616763
298.0,17,126.649763
125.0,9,126.666763
198.0,10,126.68827
192.0,11,126.710627
217.0,11,126.73385
197.0,10,126.754664
132.0,11,126.776693
179.0,14,126.804327
272.0,17,126.84205
240.0,11,126.865822
227.0,14,126.912433
247.0,18,126.953314
365.0,23,127.003839
155.0,12,127.027735
277.0,18,127.060973
349.0,21,127.101394
148.0,11,127.122179
122.0,7,127.137538
153.0,8,127.153558
205.0,13,127.180577
222.0,17,127.218301
223.0,11,127.247712
160.0,10,127.267977
225.0,11,127.291787
365.0,20,127.54905
224.0,11,127.583602
206.0,11,127.613573
195.0,14,127.648098
200.0,9,127.672572
165.0,9,127.695937
305.0,15,127.729458
174.0,9,127.749347
220.0,9,127.771067
141.0,9,127.790458
235.0,12,127.815604
178.0,10,127.83607
120.0,7,127.852413
228.0,13,127.881123
208.0,11,127.905132
265.0,14,127.932861
228.0,10,127.954013
223.0,13,127.979314
191.0,9,127.999091
443.0,25,128.049499
265.0,16,128.084935
358.0,15,128.11657
253.0,11,128.139921
166.0,12,128.165411
421.0,21,128.207832
214.0,13,128.235616
242.0,14,128.275045
215.0,11,128.299136
131.0,9,128.321915
151.0,9,128.342634
325.0,17,128.382124
159.0,9,128.401291
234.0,12,128.426868
412.0,26,128.476707
362.0,19,128.516076
270.0,16,128.548194
300.0,17,128.584558
250.0,15,128.615869
203.0,9,128.634869
347.0,17,128.668111
248.0,13,128.69472
120.0,6,128.708959
269.0,14,128.738919
186.0,8,128.756201
245.0,15,128.78749
186.0,9,128.805752
117.0,9,128.824934
285.0,16,128.856524
111.0,5,128.867658
157.0,12,128.893433
127.0,7,128.908788
334.0,24,128.956094
426.0,25,129.00452
147.0,9,129.023255
281.0,16,129.055166
218.0,11,129.078432
230.0,13,129.1031
166.0,18,129.138166
321.0,16,129.18617
171.0,11,129.218795
174.0,10,129.23819
163.0,10,129.25819
199.0,12,129.284192
198.0,11,129.304702
211.0,15,129.334456
324.0,17,129.36885
194.0,14,129.389106
305.0,15,129.421205
211.0,10,129.441706
226.0,14,129.477391
162.0,11,129.504901
115.0,6,129.517898
166.0,9,129.537897
175.0,10,129.557898
169.0,12,129.583909
238.0,9,129.600916
165.0,9,133.959368
380.0,19,134.000673
251.0,12,134.030667
174.0,9,134.051439
202.0,8,134.066263
121.0,10,134.086125
206.0,11,134.109028
42.0,5,134.11834
298.0,16,134.150589
139.0,11,134.176365
258.0,12,134.207348
128.0,9,134.230345
302.0,16,134.266263
184.0,11,134.290385
264.0,19,134.329071
296.0,15,134.356916
145.0,10,134.380974
207.0,12,134.40662
348.0,20,134.44879
191.0,11,134.472629
272.0,12,134.501207
230.0,13,134.531319
80.0,4,134.541003
190.0,9,134.584887
251.0,14,134.616315
223.0,11,134.645015
239.0,13,134.678609
198.0,7,134.695061
358.0,20,134.735976
213.0,12,134.764794
167.0,9,134.785526
373.0,20,134.83516
199.0,12,134.863541
168.0,8,134.885449
307.0,14,134.920881
127.0,10,134.945489
307.0,16,134.994761
211.0,9,135.019016
381.0,20,135.065304
164.0,9,135.084671
353.0,19,135.128882
262.0,15,135.165282
200.0,9,135.190588
244.0,10,135.218733
272.0,14,135.253873
197.0,9,135.273699
423.0,25,135.328271
257.0,16,135.363646
369.0,21,135.407648
125.0,6,135.422033
334.0,18,135.46101
75.0,7,135.476667
180.0,10,135.500782
209.0,14,135.535143
50.0,2,135.544453
229.0,13,135.58032
153.0,6,135.594282
136.0,9,135.615344
378.0,23,135.655446
196.0,10,135.672705
235.0,17,135.699221
230.0,18,135.752251
278.0,13,135.780786
315.0,16,135.815518
241.0,13,135.844215
357.0,17,135.879889
214.0,9,135.899362
186.0,14,135.929683
184.0,14,135.960575
195.0,10,135.983289
159.0,10,136.005155
178.0,9,136.024239
118.0,10,136.046682
230.0,12,136.071458
208.0,16,136.10433
213.0,11,136.127551
218.0,16,136.158861
183.0,10,136.181081
252.0,20,136.222147
284.0,14,136.251001
144.0,8,136.268715
121.0,10,136.288595
209.0,12,136.313904
404.0,20,136.354044
218.0,9,136.373531
263.0,15,136.407484
342.0,17,136.453871
201.0,12,136.478351
182.0,9,136.498058
238.0,13,136.523885
244.0,13,136.55065
220.0,12,136.57661
229.0,13,136.6031
240.0,18,136.640059
403.0,19,136.678205
191.0,13,136.705578
145.0,9,136.725796
220.0,9,136.746425
399.0,19,136.784325
169.0,10,136.804892
270.0,13,136.832029
586.0,31,136.893793
122.0,9,136.912661
300.0,14,136.941744
202.0,12,136.969057
275.0,17,137.003753
217.0,9,137.023912
240.0,13,137.050364
278.0,15,137.080639
422.0,23,137.126852
287.0,13,137.153508
253.0,14,137.185239
103.0,7,137.202092
319.0,15,137.233464
189.0,11,137.256976
177.0,11,137.280388
250.0,13,137.306838
190.0,13,137.332543
125.0,8,137.35026
192.0,10,137.371748
343.0,18,137.408343
217.0,9,137.426916
240.0,13,137.453511
178.0,11,137.477456
215.0,11,137.501019
425.0,25,137.551042
129.0,7,137.56766
139.0,9,137.586601
222.0,11,137.60963
94.0,10,137.630994
275.0,13,137.657695
211.0,9,137.676724
360.0,18,137.714012
196.0,8,137.731966
246.0,15,137.762393
309.0,14,137.793027
119.0,8,137.811364
181.0,12,137.836996
309.0,16,137.869274
350.0,20,137.910311
263.0,14,137.939852
153.0,11,137.964566
386.0,19,138.002451
184.0,9,138.020963
450.0,26,138.072877
347.0,21,138.114902
195.0,9,138.135318
214.0,10,138.156437
351.0,21,138.199085
242.0,16,138.231002
303.0,17,138.266609
317.0,17,138.301097
212.0,12,138.326174
191.0,9,138.346338
146.0,9,138.366401
95.0,9,138.386404
371.0,17,138.420572
135.0,10,138.442142
224.0,11,138.465296
112.0,7,138.482404
143.0,7,138.498034
276.0,14,138.526248
193.0,9,138.544808
278.0,14,138.575024
165.0,9,138.593918
176.0,9,138.615577
464.0,25,138.665675
55.0,7,138.680968
178.0,9,138.700017
191.0,13,138.727398
285.0,14,138.758394
173.0,10,138.779375
178.0,10,138.80092
175.0,11,138.824761
287.0,22,138.868246
322.0,19,138.907203
156.0,8,138.925284
264.0,12,138.949837
212.0,12,138.976504
245.0,12,139.002979
251.0,12,139.028514
203.0,9,139.048557
292.0,17,139.083699
219.0,13,139.111332
160.0,7,139.127066
191.0,11,139.149872
306.0,18,139.187456
88.0,10,139.208611
123.0,9,139.231082
352.0,19,139.282101
108.0,9,139.317395
233.0,12,139.349702
221.0,9,139.374201
280.0,14,139.434356
150.0,9,139.469799
394.0,33,139.569594
227.0,11,139.599519
266.0,14,139.633497
131.0,9,139.656449
175.0,11,139.682099
224.0,12,139.709179
205.0,14,139.739092
129.0,7,139.75631
353.0,18,139.795604
739.0,50,139.898792
214.0,11,139.923985
152.0,10,139.941924
202.0,14,139.966463
229.0,22,140.010165
437.0,23,140.056877
162.0,9,140.077813
249.0,15,140.108778
189.0,8,140.126734
429.0,23,140.183999
183.0,11,140.213567
177.0,13,140.24567
188.0,10,140.272808
260.0,12,140.302152
158.0,8,140.320694
107.0,5,140.332079
243.0,14,140.363972
192.0,14,140.393495
178.0,11,140.418108
239.0,14,140.447726
102.0,7,140.465629
240.0,13,140.492765
230.0,10,140.51554
259.0,15,140.545991
158.0,9,140.56503
121.0,12,140.589997
143.0,6,140.603377
110.0,9,140.622664
231.0,19,140.662278
138.0,9,140.682338
235.0,10,140.706027
156.0,12,140.731279
280.0,13,140.759901
255.0,14,140.788845
195.0,10,140.812175
164.0,11,140.836024
94.0,6,140.853612
443.0,25,140.929163
69.0,7,140.944602
230.0,12,140.972629
238.0,12,141.004339
278.0,15,141.039799
140.0,7,141.058582
185.0,12,141.084478
303.0,19,141.125508
98.0,5,141.137493
299.0,14,141.169476
314.0,14,141.201068
192.0,10,141.225223
285.0,16,141.260298
292.0,14,141.294538
166.0,10,141.319976
178.0,14,141.351863
289.0,21,141.413038
351.0,16,141.45657
184.0,9,141.477231
240.0,14,141.513527
260.0,14,141.549088
208.0,14,141.588826
246.0,10,141.626009
260.0,13,141.684556
79.0,9,141.709587
304.0,15,141.742615
173.0,15,141.778219
348.0,17,141.827263
230.0,9,141.850711
251.0,14,141.898589
207.0,11,141.92777
119.0,9,141.951396
238.0,12,141.988784
283.0,16,142.031116
282.0,16,142.071196
213.0,9,142.098576
393.0,23,142.173105
248.0,13,142.208493
120.0,9,142.233059
330.0,17,142.279358
225.0,11,142.309777
307.0,15,142.345734
354.0,21,142.403237
165.0,9,142.433125
231.0,9,142.456307
311.0,15,142.504014
155.0,9,142.53063
268.0,14,142.564181
145.0,9,142.583304
208.0,9,142.602965
266.0,13,142.655445
258.0,13,142.686665
216.0,12,142.71152
309.0,17,142.746104
247.0,12,142.776746
228.0,11,142.80369
226.0,11,142.83119
118.0,6,142.851058
141.0,9,142.874226
172.0,9,142.900391
215.0,10,142.93261
291.0,15,142.967288
158.0,13,142.999212
37.0,5,143.015504
210.0,9,143.046766
304.0,18,143.092417
208.0,9,143.132064
97.0,11,143.182301
304.0,18,143.244968
237.0,11,143.283926
135.0,10,143.320586
193.0,12,143.350707
199.0,11,143.37624
199.0,10,143.399631
194.0,13,143.435868
464.0,27,143.498768
302.0,15,143.535657
238.0,10,143.560303
313.0,17,148.301335
206.0,14,148.327344
320.0,16,148.360415
221.0,13,148.388762
250.0,14,148.419812
324.0,16,148.469361
243.0,12,148.496242
185.0,12,148.52231
187.0,10,148.54695
776.0,45,148.637586
240.0,14,148.679278
356.0,20,148.749713
207.0,12,148.783265
304.0,14,148.815399
254.0,16,148.851871
199.0,13,148.881047
340.0,17,148.9187
116.0,9,148.939673
159.0,10,148.962827
288.0,16,148.997916
366.0,19,149.044483
179.0,13,149.074303
126.0,13,149.102878
276.0,15,149.135505
292.0,14,149.165897
177.0,9,149.185174
389.0,21,149.229466
405.0,22,149.276188
280.0,18,149.313257
204.0,9,149.333043
194.0,10,149.353215
205.0,10,149.371722
241.0,14,149.400702
180.0,10,149.421216
211.0,13,149.449166
140.0,8,149.466979
261.0,18,149.511249
319.0,16,149.543984
193.0,9,149.565284
148.0,9,149.584411
136.0,7,149.601012
203.0,9,149.620508
333.0,17,149.658308
335.0,22,149.701935
215.0,12,149.728107
134.0,9,149.747487
260.0,19,149.78641
205.0,16,149.81862
166.0,14,149.84822
226.0,21,149.889698
160.0,10,149.909955
196.0,12,149.93614
378.0,21,149.979335
406.0,21,150.023774
112.0,7,150.039055
143.0,7,150.055601
239.0,15,150.075741
185.0,10,150.089253
242.0,15,150.10935
250.0,14,150.129554
211.0,10,150.144746
254.0,17,150.174676
352.0,20,150.215301
310.0,14,150.243676
223.0,12,150.268854
203.0,9,150.288606
260.0,12,150.314032
117.0,9,150.333527
237.0,11,150.357185
127.0,10,150.378357
92.0,6,150.391983
259.0,15,150.421154
200.0,13,150.449642
238.0,12,150.476569
363.0,18,150.513814
67.0,5,150.526264
163.0,9,150.544624
193.0,11,150.567263
211.0,12,150.593288
163.0,13,150.620583
271.0,14,150.648087
381.0,22,150.692831
315.0,16,150.726026
162.0,8,150.74319
341.0,16,150.775662
213.0,11,150.800143
142.0,9,150.818002
148.0,9,150.838573
222.0,10,150.860432
83.0,5,150.871742
200.0,11,150.895284
176.0,12,150.920099
259.0,12,150.946221
159.0,10,150.966873
90.0,5,150.979245
144.0,8,150.996368
325.0,20,151.039053
115.0,11,151.063099
319.0,17,151.11077
344.0,24,151.158725
218.0,10,151.18264
169.0,12,151.207375
224.0,12,151.234294
158.0,10,151.256842
168.0,9,151.278796
310.0,18,151.3479
434.0,21,151.397778
180.0,10,151.422993
310.0,17,151.458195
290.0,14,151.488448
119.0,8,151.507157
333.0,20,151.548081
162.0,9,151.566994
186.0,9,151.594291
256.0,17,151.629417
156.0,9,151.64804
278.0,16,151.680821
163.0,9,151.700093
241.0,13,151.726472
138.0,9,151.746464
178.0,12,151.772884
378.0,21,151.848601
195.0,9,151.869544
146.0,15,151.903687
338.0,16,151.938431
147.0,15,151.973819
97.0,8,151.993127
220.0,11,152.019122
199.0,13,152.049082
147.0,13,152.078981
307.0,16,152.112705
203.0,9,152.13284
246.0,11,152.157545
156.0,13,152.187381
126.0,10,152.208211
209.0,10,152.231842
397.0,22,152.27979
174.0,14,152.312238
226.0,12,152.338933
280.0,15,152.372961
282.0,13,152.400986
224.0,11,152.426162
257.0,12,152.457243
199.0,13,152.487605
495.0,26,152.539667
88.0,7,152.55526
352.0,18,152.592349
403.0,20,152.633516
191.0,13,152.659523
191.0,9,152.679218
194.0,11,152.70269
231.0,12,152.726945
202.0,9,152.745975
75.0,9,152.765029
87.0,12,152.805568
336.0,17,152.841253
400.0,22,152.886181
171.0,11,152.909523
297.0,14,152.940358
283.0,14,152.969401
344.0,23,153.015406
138.0,9,153.034476
296.0,15,153.068269
146.0,11,153.091539
157.0,11,153.115186
247.0,14,153.14446
196.0,13,153.171168
145.0,10,153.193169
286.0,14,153.222319
206.0,13,153.249571
227.0,13,153.277924
299.0,15,153.308106
457.0,21,153.350539
275.0,14,153.378973
193.0,9,153.397538
453.0,22,153.441697
144.0,10,153.463451
166.0,11,153.486671
300.0,16,153.520397
175.0,8,153.538398
237.0,11,153.561909
232.0,13,153.589776
127.0,7,153.605571
299.0,18,153.642995
181.0,14,153.687072
236.0,14,153.718817
197.0,13,153.747154
374.0,18,153.784555
197.0,12,153.809073
176.0,9,153.830103
286.0,13,153.858435
117.0,9,153.87815
471.0,28,153.95817
329.0,23,154.00384
343.0,20,154.044421
138.0,11,154.069733
127.0,8,154.086502
187.0,10,154.108783
167.0,11,154.131064
243.0,12,154.168845
306.0,15,154.206197
285.0,14,154.235737
308.0,17,154.271045
258.0,13,154.298094
167.0,11,154.321651
48.0,7,154.336669
210.0,9,154.356561
146.0,9,154.376614
222.0,11,154.423369
221.0,14,154.451903
265.0,13,154.478899
344.0,22,154.51905
134.0,12,154.538143
196.0,11,154.554623
158.0,9,154.569635
100.0,5,154.576795
419.0,26,154.620885
140.0,10,154.640918
253.0,15,154.672202
394.0,26,154.725331
310.0,18,154.760759
430.0,21,154.804033
242.0,17,154.838744
179.0,15,154.868602
288.0,17,154.902962
251.0,13,154.930757
142.0,14,154.958733
111.0,8,154.976398
176.0,9,154.996613
165.0,9,155.015687
177.0,9,155.035181
256.0,17,155.072486
385.0,19,155.112762
374.0,18,155.149697
197.0,15,155.180853
360.0,21,155.223226
256.0,10,155.245818
278.0,14,155.274105
215.0,10,155.295132
155.0,9,155.314262
299.0,19,155.35268
178.0,10,155.372972
224.0,9,155.394031
250.0,13,155.420802
238.0,14,155.450034
174.0,9,155.468982
90.0,9,155.488534
203.0,9,155.508999
216.0,11,155.531373
203.0,9,155.55166
198.0,9,155.571674
322.0,20,155.612189
221.0,11,155.636108
174.0,12,155.660735
256.0,10,155.681926
186.0,17,155.716892
192.0,10,155.73896
193.0,9,155.7583
245.0,12,155.782934
185.0,10,155.805079
472.0,24,155.853039
558.0,35,155.921122
198.0,11,155.94397
214.0,13,155.969503
257.0,11,155.993448
241.0,12,156.020665
208.0,16,156.053814
168.0,11,156.078486
276.0,19,156.11653
206.0,13,156.144085
302.0,17,156.17758
187.0,11,156.200929
159.0,12,156.224814
185.0,8,156.243377
237.0,13,156.270355
190.0,12,156.295
197.0,10,156.316783
424.0,24,156.363991
202.0,14,156.391032
196.0,9,156.411285
290.0,15,156.442137
117.0,10,156.463993
193.0,10,156.485259
127.0,6,156.499764
348.0,19,156.536975
137.0,8,156.555724
250.0,16,156.589732
214.0,10,156.610926
301.0,15,156.64169
246.0,15,156.671718
193.0,9,156.690994
292.0,17,156.726595
367.0,20,156.766473
378.0,21,156.808064
299.0,16,156.840351
361.0,20,156.87988
165.0,9,156.898343
136.0,9,156.918173
260.0,19,156.955492
191.0,9,156.975259
180.0,9,156.994941
92.0,9,157.015242
291.0,15,157.046416
277.0,17,157.081225
155.0,7,157.098013
210.0,11,161.542624
281.0,14,161.571952
320.0,15,161.603539
342.0,18,161.640505
52.0,5,161.651645
230.0,13,161.679713
216.0,12,161.704256
233.0,12,161.7291
226.0,11,161.753531
333.0,17,161.787459
167.0,10,161.808743
281.0,22,161.851818
202.0,16,161.884529
95.0,7,161.900071
209.0,15,161.929683
187.0,10,161.95091
300.0,16,161.982894
433.0,25,162.031593
137.0,8,162.049305
275.0,15,162.081167
371.0,23,162.133226
183.0,10,162.154677
145.0,9,162.174595
190.0,16,162.222663
571.0,31,162.28545
278.0,14,162.336242
193.0,11,162.365685
219.0,15,162.400166
125.0,10,162.421558
334.0,16,162.458386
199.0,13,162.488798
203.0,11,162.512775
235.0,12,162.581866
90.0,5,162.594429
100.0,5,162.60702
289.0,16,162.644297
248.0,14,162.675378
299.0,19,162.713652
319.0,16,162.747268
96.0,8,162.769743
252.0,14,162.808533
218.0,15,162.848578
179.0,9,162.869628
182.0,11,162.894174
418.0,23,162.941927
50.0,5,162.954395
145.0,7,162.973741
258.0,15,163.005193
181.0,9,163.024191
218.0,12,163.051044
254.0,12,163.111818
190.0,11,163.134945
183.0,14,163.164537
317.0,18,163.20022
207.0,10,163.223768
254.0,14,163.268599
281.0,15,163.300832
323.0,17,163.335021
199.0,13,163.372298
325.0,16,163.406849
117.0,9,163.427184
322.0,17,163.462844
197.0,10,163.4847
211.0,11,163.512639
208.0,11,163.787034
309.0,17,163.823124
565.0,26,163.890746
356.0,19,163.92989
246.0,10,163.951637
190.0,9,163.968766
341.0,18,164.007196
186.0,9,164.026548
249.0,11,164.050445
251.0,13,164.110324
295.0,14,164.141439
188.0,9,164.161174
160.0,9,164.181212
123.0,8,164.201221
346.0,18,164.238698
269.0,14,164.271061
301.0,14,164.301463
314.0,14,164.334027
165.0,9,164.365373
346.0,16,164.400077
135.0,6,164.416034
205.0,12,164.443318
200.0,10,164.465117
367.0,16,164.501646
415.0,23,164.553711
150.0,7,164.575521
276.0,14,164.630639
260.0,15,164.66345
262.0,13,164.688643
172.0,9,164.708437
232.0,11,164.731347
175.0,9,164.751649
242.0,13,164.780132
136.0,9,164.800201
317.0,16,164.832825
187.0,12,164.860445
251.0,13,164.889294
129.0,7,164.905315
270.0,17,164.943297
255.0,12,164.970889
321.0,16,165.00686
361.0,17,165.04517
274.0,15,165.073102
288.0,14,165.097371
277.0,14,165.121575
242.0,13,165.142267
131.0,10,165.159641
374.0,19,165.188857
130.0,8,165.200402
193.0,12,165.219247
270.0,17,165.245282
210.0,9,165.264241
144.0,9,165.28584
159.0,12,165.313223
178.0,12,165.339385
220.0,9,165.361494
145.0,9,165.382002
165.0,14,165.41174
193.0,9,165.433139
332.0,16,165.468432
183.0,9,165.489575
146.0,11,165.514629
251.0,13,165.545189
165.0,9,165.56761
207.0,13,165.596613
83.0,12,165.622781
141.0,9,165.643861
159.0,10,165.66651
151.0,9,165.688008
125.0,9,165.708781
419.0,27,165.766526
273.0,16,165.802057
218.0,9,165.8242
253.0,11,165.84884
301.0,17,165.883618
263.0,14,165.911976
137.0,8,165.928813
217.0,15,165.960908
120.0,7,165.976314
270.0,15,166.007361
247.0,12,166.032417
263.0,15,166.063243
167.0,15,166.093474
452.0,23,166.141529
211.0,14,166.170605
164.0,8,166.188903
229.0,10,166.210763
239.0,12,166.236331
343.0,19,166.27534
130.0,8,166.292319
241.0,9,166.312454
307.0,21,166.354032
193.0,9,166.373813
174.0,9,166.393934
110.0,9,166.412225
274.0,14,166.440334
210.0,9,166.460264
429.0,28,166.5134
264.0,12,166.539143
117.0,5,166.552505
220.0,12,166.577646
431.0,23,166.640789
112.0,7,166.657958
125.0,10,166.685295
342.0,20,166.731291
247.0,13,166.76063
204.0,10,166.785264
300.0,17,166.824169
74.0,10,166.87712
172.0,9,166.897618
209.0,10,166.919786
215.0,12,166.945851
244.0,17,166.972995
498.0,25,167.024647
266.0,15,167.056968
236.0,16,167.088912
358.0,21,167.14005
228.0,13,167.166655
277.0,13,167.194639
273.0,17,167.23034
182.0,9,167.2516
697.0,37,167.329067
191.0,11,167.362508
185.0,10,167.405619
193.0,13,167.433666
123.0,6,167.447781
212.0,9,167.46857
253.0,11,167.485886
253.0,20,167.522236
173.0,10,167.544988
447.0,26,167.602157
173.0,8,167.622219
278.0,12,167.649484
208.0,11,167.67295
173.0,12,167.69876
154.0,9,167.716281
238.0,13,167.74587
493.0,24,167.798046
259.0,14,167.829174
184.0,11,167.853647
172.0,9,167.875761
290.0,17,167.912937
199.0,12,167.940808
205.0,11,167.965922
212.0,12,167.994009
185.0,9,168.016566
228.0,13,168.04472
302.0,16,168.080548
175.0,10,168.103333
53.0,6,168.117398
152.0,10,168.141701
124.0,9,168.165277
292.0,17,168.203897
305.0,14,168.234655
136.0,11,168.259421
317.0,16,168.295372
170.0,9,168.31609
237.0,11,168.342081
191.0,16,168.376163
198.0,9,168.397533
398.0,20,168.442202
228.0,12,168.47036
247.0,14,168.502612
246.0,15,168.536249
192.0,11,168.561954
194.0,15,168.595076
232.0,11,168.619502
404.0,20,168.663124
234.0,13,168.693791
277.0,16,168.728645
229.0,11,168.753566
556.0,38,168.832249
217.0,10,168.855771
116.0,9,168.877774
