#{"t_start": 1774713805.3145804, "env_id": "None"}
r,l,t
247.0,14,50.025007
366.0,21,50.059559
262.0,16,50.087283
297.0,16,50.112734
269.0,17,50.151732
270.0,11,50.174101
207.0,12,50.198726
109.0,12,50.219052
220.0,9,50.241531
152.0,6,50.248692
180.0,9,50.262693
143.0,7,50.275645
233.0,13,50.298422
212.0,12,50.315875
140.0,11,50.333879
334.0,23,50.372134
133.0,6,50.389173
223.0,16,50.420126
239.0,13,50.447367
168.0,9,50.465052
223.0,14,50.488212
335.0,18,50.518532
215.0,15,50.546918
180.0,9,50.561777
347.0,18,50.589585
217.0,13,50.614687
99.0,10,50.62774
192.0,14,50.65062
242.0,11,50.669521
273.0,14,50.694104
145.0,15,50.724846
156.0,12,50.747748
196.0,9,50.768747
199.0,9,50.785765
399.0,21,50.834915
192.0,9,50.857402
211.0,11,50.880614
238.0,10,50.904097
147.0,7,50.919024
181.0,13,50.946786
195.0,10,50.9691
250.0,17,51.008194
207.0,11,51.030037
268.0,12,51.05534
410.0,23,51.104402
327.0,22,51.147325
264.0,15,51.170387
202.0,13,51.1982
192.0,14,51.229676
182.0,13,51.250978
145.0,7,51.266906
117.0,11,51.287174
233.0,11,51.309652
268.0,13,51.33044
177.0,9,51.345339
143.0,9,51.366483
132.0,9,51.385951
215.0,14,51.406767
271.0,12,51.42672
444.0,27,51.473317
369.0,18,51.508901
188.0,12,51.529632
198.0,10,51.545991
339.0,17,51.57327
205.0,11,51.600996
144.0,9,51.6207
75.0,8,51.637594
185.0,10,51.659788
180.0,9,51.680948
180.0,12,51.706351
185.0,9,51.72554
142.0,12,51.749156
228.0,13,51.796361
166.0,11,51.836533
189.0,11,51.866655
213.0,11,51.901299
242.0,13,51.92705
256.0,11,51.951128
184.0,10,51.968635
122.0,9,51.984987
443.0,25,52.039958
126.0,10,52.05692
242.0,12,52.077856
241.0,16,52.10499
377.0,19,52.147283
188.0,13,52.167983
234.0,11,52.190671
218.0,11,52.211081
235.0,10,52.232834
207.0,13,52.260039
204.0,13,52.290433
213.0,12,52.312746
105.0,10,52.333
190.0,9,52.34889
322.0,16,52.380946
203.0,11,52.406504
174.0,9,52.428659
274.0,12,52.457365
173.0,12,52.491472
123.0,12,52.517477
320.0,17,52.556901
177.0,10,52.574062
189.0,11,52.591361
106.0,11,52.613966
193.0,11,52.639304
178.0,10,52.668672
447.0,28,52.725336
196.0,9,52.742164
225.0,12,52.773327
314.0,15,52.803043
226.0,12,52.828313
249.0,18,52.863826
175.0,9,52.891256
184.0,12,52.918349
261.0,16,52.96386
297.0,16,53.012292
205.0,10,53.039568
335.0,14,53.074853
383.0,22,53.120656
446.0,25,53.169825
259.0,17,53.21063
262.0,13,53.263351
335.0,15,53.293321
394.0,25,53.341938
341.0,19,53.398356
263.0,12,53.424429
260.0,14,53.474773
253.0,11,53.51474
94.0,11,53.542062
281.0,15,53.569854
257.0,16,53.602291
163.0,12,53.625678
234.0,11,53.650224
205.0,12,53.680314
382.0,21,53.725385
317.0,18,53.760762
189.0,9,53.788163
252.0,10,53.809657
215.0,12,53.833786
157.0,10,53.849517
357.0,17,53.880635
137.0,10,53.904158
120.0,10,53.923046
129.0,14,53.95385
160.0,9,53.977117
173.0,9,53.993531
253.0,14,54.027239
156.0,9,54.044778
421.0,25,54.098514
62.0,6,54.114103
405.0,22,54.152503
103.0,9,54.171202
127.0,9,54.198018
229.0,13,54.223853
265.0,15,54.256389
147.0,10,54.275699
210.0,14,54.31131
268.0,14,54.341037
309.0,19,54.385232
223.0,14,54.417744
234.0,15,54.446781
143.0,8,54.463172
236.0,17,54.497866
170.0,11,54.561588
327.0,18,54.60677
235.0,11,54.631615
258.0,14,54.657212
273.0,13,54.682055
144.0,9,54.714536
155.0,5,54.724945
213.0,9,54.740638
100.0,7,54.808975
183.0,8,54.833945
158.0,12,54.859696
257.0,15,54.889192
292.0,13,54.91311
303.0,17,54.952065
354.0,17,54.98477
208.0,18,55.024294
175.0,9,55.043322
208.0,12,55.072253
199.0,14,55.097795
200.0,13,55.124902
114.0,11,55.145399
242.0,14,55.176195
230.0,14,55.208216
299.0,16,55.238489
182.0,12,55.261187
95.0,9,55.283098
266.0,14,55.310174
133.0,9,55.332149
173.0,11,55.353288
248.0,12,55.381209
220.0,9,55.406887
273.0,12,55.444368
228.0,10,55.460799
282.0,14,55.500164
172.0,9,55.52452
278.0,13,55.550201
125.0,7,55.569702
171.0,11,55.595234
183.0,9,55.61262
172.0,12,55.634377
92.0,9,55.650978
163.0,8,55.668947
233.0,14,55.701799
332.0,19,55.740816
89.0,10,55.760816
129.0,7,55.787893
139.0,6,55.800485
362.0,18,55.852677
291.0,16,55.896405
270.0,16,55.956476
303.0,17,56.006348
211.0,9,56.033293
291.0,15,56.066504
220.0,9,56.085506
203.0,16,56.118622
285.0,19,56.168364
198.0,9,56.189595
223.0,11,56.223397
280.0,14,56.260019
280.0,16,56.295542
199.0,10,56.323809
162.0,7,56.348289
184.0,16,56.377998
208.0,9,56.394942
205.0,10,56.411615
171.0,10,56.43683
182.0,10,56.455446
209.0,13,56.488765
127.0,10,56.511186
336.0,18,56.579277
264.0,13,56.614647
355.0,19,56.668731
237.0,13,56.705073
238.0,10,56.739766
187.0,11,56.776263
238.0,10,56.808734
310.0,18,56.854839
155.0,8,56.883384
138.0,5,56.896043
217.0,12,56.927304
165.0,9,56.953789
247.0,13,56.988346
144.0,9,57.010576
231.0,10,57.041513
297.0,15,57.06465
82.0,9,57.088485
196.0,9,57.110889
213.0,10,57.138689
262.0,13,57.180481
151.0,15,57.224787
192.0,10,57.24805
264.0,16,57.278481
197.0,11,57.300797
193.0,10,57.320099
135.0,9,57.34089
252.0,13,57.377471
170.0,12,57.403679
191.0,13,57.432304
201.0,11,57.454021
193.0,9,57.472155
474.0,24,57.517236
160.0,7,57.536442
133.0,8,57.552787
232.0,13,57.578786
156.0,10,57.595141
171.0,12,57.61759
164.0,14,57.645308
268.0,13,57.667444
87.0,9,57.68689
372.0,19,57.733321
253.0,16,57.770035
215.0,10,57.796531
201.0,12,57.820908
201.0,9,57.844297
220.0,13,57.874329
135.0,11,57.91708
251.0,12,57.947492
208.0,10,57.970822
118.0,7,57.989289
190.0,9,58.005668
261.0,16,58.038267
148.0,6,58.052711
319.0,18,58.081639
228.0,14,58.111914
281.0,12,58.139436
289.0,14,58.166749
210.0,9,58.186894
178.0,8,58.20462
165.0,9,58.224158
344.0,16,58.257457
194.0,9,58.273216
177.0,9,58.291464
145.0,7,58.307536
229.0,13,58.332382
188.0,13,58.363611
153.0,10,58.380264
165.0,9,58.397207
148.0,5,58.4152
230.0,11,58.434828
126.0,9,58.462655
214.0,16,58.511761
237.0,13,58.557812
219.0,11,58.588308
257.0,20,58.627257
136.0,7,58.63915
323.0,16,58.676455
374.0,18,58.715525
321.0,15,58.746791
263.0,11,58.765644
347.0,20,58.809489
243.0,12,58.833985
212.0,13,58.865089
220.0,11,58.885122
126.0,10,58.912859
256.0,11,58.935924
128.0,9,58.954163
220.0,9,58.973861
187.0,11,59.002286
262.0,13,59.027676
78.0,6,59.043453
147.0,7,59.054848
148.0,15,59.08826
181.0,15,59.119253
179.0,10,59.136564
260.0,14,59.16693
157.0,10,59.18981
299.0,13,59.220612
373.0,22,59.270177
432.0,20,59.32493
221.0,13,59.360491
234.0,14,59.397276
237.0,15,59.429791
271.0,12,59.455131
217.0,15,59.487657
298.0,18,59.525526
217.0,10,59.545734
130.0,9,59.565432
212.0,11,59.588628
162.0,9,59.608139
98.0,10,59.627642
204.0,11,59.648516
148.0,8,59.66863
163.0,9,59.685466
204.0,11,59.713724
195.0,13,59.734623
355.0,18,59.772141
434.0,24,59.816974
147.0,8,59.83257
215.0,10,59.852201
78.0,9,59.867
245.0,15,59.891866
173.0,13,59.913996
155.0,10,59.931547
203.0,10,59.951051
231.0,11,59.970965
260.0,13,59.999142
142.0,8,60.013042
132.0,9,60.038627
227.0,9,60.056545
330.0,16,60.098701
218.0,11,60.133058
477.0,26,60.216318
359.0,22,60.263743
196.0,11,60.287013
147.0,8,60.31086
208.0,9,60.33827
199.0,9,60.357425
248.0,13,60.384118
112.0,8,60.404567
256.0,14,60.448986
403.0,23,60.502073
327.0,18,60.543143
199.0,9,60.562883
267.0,17,60.598637
182.0,10,60.619617
207.0,10,60.640738
327.0,16,60.673795
215.0,11,60.698833
132.0,12,60.721016
131.0,10,60.741974
145.0,9,60.75756
244.0,11,60.781134
118.0,9,60.792681
400.0,23,60.83406
306.0,15,60.858257
144.0,18,60.894477
221.0,12,60.914777
86.0,10,60.93409
210.0,12,60.956452
274.0,16,60.987166
224.0,10,61.009082
250.0,16,61.039968
249.0,13,61.063337
183.0,10,61.08846
168.0,9,61.108707
203.0,14,61.135192
228.0,13,61.169395
143.0,9,61.19523
204.0,9,61.214203
210.0,11,61.243687
188.0,9,61.265121
182.0,10,61.29441
152.0,9,61.309357
305.0,15,61.338844
166.0,10,61.359016
165.0,8,61.381875
231.0,13,61.406771
266.0,15,61.433945
198.0,10,61.456846
172.0,10,61.474406
170.0,7,61.488503
160.0,9,61.504585
305.0,17,61.544739
273.0,16,61.581947
383.0,18,61.625414
210.0,12,61.652402
309.0,17,61.680892
193.0,14,61.714998
225.0,11,61.734123
171.0,13,61.765888
195.0,10,61.780801
122.0,7,61.801665
217.0,10,61.81634
227.0,9,61.835718
283.0,13,61.862274
282.0,16,61.896662
266.0,14,61.920721
239.0,13,61.95162
241.0,11,61.977288
242.0,11,62.008709
254.0,13,62.03824
379.0,20,62.084275
233.0,13,62.11229
167.0,12,62.13765
268.0,16,62.168767
213.0,9,62.189582
232.0,11,62.214833
227.0,12,62.254612
288.0,15,62.28458
148.0,5,62.29864
316.0,22,62.345673
332.0,19,62.394311
266.0,12,62.417783
223.0,11,62.44348
264.0,15,62.480217
419.0,23,62.53066
203.0,9,62.549121
145.0,9,62.571311
198.0,9,62.589982
140.0,8,62.610365
167.0,9,62.62869
413.0,24,62.68493
464.0,25,62.735728
425.0,24,62.786593
188.0,11,62.80822
268.0,13,62.830074
271.0,14,62.859086
208.0,11,62.885002
160.0,14,62.910467
227.0,12,62.936085
218.0,11,62.956976
246.0,13,62.983631
333.0,17,63.019202
265.0,14,63.052234
192.0,11,63.074579
232.0,12,63.102787
255.0,13,63.131757
415.0,23,63.180325
215.0,9,63.200269
225.0,13,63.238487
168.0,10,63.2647
183.0,9,63.282654
197.0,9,63.301035
175.0,7,63.319711
402.0,21,63.367069
235.0,13,63.393156
105.0,6,63.408975
200.0,10,63.432981
125.0,5,63.447902
226.0,10,63.4677
223.0,12,63.494987
162.0,9,63.515152
232.0,12,63.540166
238.0,9,63.56211
435.0,33,63.615676
206.0,9,63.635362
369.0,20,63.670195
231.0,11,63.691506
300.0,15,63.721001
409.0,24,63.769059
373.0,19,63.800313
203.0,11,63.821388
258.0,14,63.849589
322.0,18,63.893328
267.0,15,63.927882
211.0,9,63.948936
200.0,12,63.976671
215.0,9,64.009944
249.0,11,64.044491
251.0,13,64.082659
183.0,9,64.116608
296.0,19,64.16473
181.0,9,64.191882
152.0,12,64.223987
179.0,9,64.245322
354.0,18,64.286059
366.0,18,64.324137
183.0,10,64.348967
231.0,11,64.385717
231.0,11,64.442555
239.0,12,64.48061
239.0,12,64.513267
226.0,10,64.543462
252.0,12,64.593767
175.0,9,64.636375
448.0,23,64.716708
195.0,10,64.749714
149.0,10,64.777834
184.0,9,64.808349
271.0,13,64.840388
219.0,13,64.870802
169.0,9,64.89377
147.0,10,64.921673
182.0,9,64.945515
222.0,13,64.978805
277.0,17,65.038321
110.0,5,65.050397
240.0,13,65.083341
321.0,14,65.125621
219.0,12,65.157602
175.0,7,65.17043
182.0,10,65.19716
307.0,14,65.229539
177.0,9,65.266662
357.0,19,65.302645
226.0,12,65.326359
120.0,6,65.33929
100.0,9,65.356412
213.0,9,65.371749
148.0,5,65.390972
155.0,10,65.406292
217.0,13,65.431779
182.0,12,65.451553
165.0,8,65.467548
95.0,9,65.486841
143.0,6,65.49945
207.0,12,65.519994
339.0,16,65.55404
360.0,16,65.583833
193.0,9,65.60497
387.0,18,65.644631
313.0,16,65.673273
355.0,16,65.704363
219.0,12,65.733178
198.0,10,65.750004
183.0,16,65.779447
284.0,18,65.81674
127.0,9,65.837207
202.0,10,65.860429
210.0,12,65.88395
285.0,17,65.914985
190.0,9,65.934688
218.0,11,65.958191
202.0,11,65.976071
187.0,9,65.991035
328.0,19,66.031485
346.0,19,66.064617
202.0,10,66.084846
509.0,36,66.152566
165.0,9,66.172503
191.0,14,66.201041
212.0,12,66.226569
358.0,22,66.266219
231.0,12,66.297661
183.0,11,66.322054
276.0,19,66.360906
263.0,17,66.394571
165.0,8,66.418712
167.0,9,66.437593
159.0,9,66.45378
139.0,9,66.478371
273.0,16,66.515194
227.0,14,66.544893
228.0,10,66.575101
371.0,21,66.620489
267.0,12,66.654002
276.0,13,66.681361
335.0,18,66.722886
384.0,19,66.752454
230.0,11,66.775205
190.0,9,66.788223
177.0,10,66.807224
150.0,13,66.831572
288.0,15,66.863574
285.0,14,66.886898
220.0,9,66.908525
238.0,14,66.932926
147.0,8,66.953059
229.0,11,66.975072
344.0,17,67.005607
434.0,26,67.055532
207.0,12,67.084034
246.0,13,67.117647
193.0,15,67.155163
169.0,11,67.176591
167.0,14,67.212519
157.0,7,67.228952
194.0,9,67.246933
226.0,11,67.268742
262.0,14,67.295672
178.0,10,67.318815
311.0,15,67.348305
189.0,11,67.375522
125.0,5,67.389463
215.0,10,67.415522
323.0,15,67.448022
220.0,11,67.468598
333.0,17,67.514937
363.0,22,67.566832
216.0,11,67.597383
203.0,9,67.616179
197.0,9,67.639521
180.0,9,67.66182
385.0,23,67.724366
181.0,9,67.754463
305.0,15,67.786098
205.0,10,67.807976
171.0,8,67.829215
118.0,5,67.839194
350.0,18,67.878088
167.0,9,67.894246
194.0,11,67.914657
226.0,13,67.938809
303.0,16,67.96695
135.0,6,67.975074
123.0,10,67.996203
189.0,10,68.013568
236.0,14,68.041948
325.0,16,68.092827
363.0,18,68.127364
303.0,16,68.159748
161.0,7,68.181492
245.0,14,68.21687
368.0,18,68.249494
98.0,10,68.270975
279.0,14,68.299049
370.0,20,68.337472
412.0,21,68.371605
219.0,12,68.397433
286.0,16,68.432517
202.0,10,68.453574
172.0,8,68.47231
226.0,11,68.50027
208.0,12,68.531797
238.0,12,68.558615
220.0,9,68.578609
285.0,13,68.604358
244.0,16,68.640892
161.0,12,68.663238
224.0,12,68.685638
155.0,8,68.70279
287.0,16,68.735805
159.0,8,68.754085
317.0,20,68.791925
398.0,22,68.834694
528.0,29,68.889836
250.0,13,68.913544
177.0,9,68.929788
279.0,19,68.962288
293.0,16,68.994598
215.0,10,69.012457
234.0,9,69.027397
201.0,11,69.051972
394.0,22,69.088927
178.0,8,69.104233
213.0,9,69.121066
526.0,29,69.172657
185.0,12,69.201463
222.0,13,69.225069
161.0,8,69.240173
557.0,31,69.311214
167.0,9,69.333249
183.0,10,69.350463
196.0,9,69.370634
155.0,8,69.387439
217.0,13,69.421063
163.0,9,69.435206
220.0,12,69.464057
153.0,10,69.489897
184.0,10,69.512476
310.0,18,69.552689
223.0,14,69.580988
96.0,12,69.603919
147.0,9,69.624314
153.0,10,69.649083
233.0,11,69.670004
184.0,9,69.687451
148.0,9,69.708093
374.0,21,69.745577
184.0,10,69.764471
271.0,20,69.797977
245.0,13,69.824591
312.0,14,69.869738
256.0,13,69.907001
354.0,19,69.949161
233.0,11,69.973511
214.0,14,70.002495
169.0,14,70.027801
258.0,14,70.060066
141.0,8,70.081101
217.0,11,70.105769
196.0,11,70.127083
317.0,23,70.177078
350.0,18,70.218971
197.0,9,70.237637
352.0,18,70.266221
437.0,23,70.312451
322.0,16,70.349826
238.0,12,70.373646
224.0,11,70.3972
190.0,9,70.41586
220.0,9,70.43776
273.0,15,70.465547
196.0,12,70.489111
257.0,12,70.511806
282.0,13,70.53693
190.0,10,70.559759
205.0,12,70.584373
541.0,31,70.6359
369.0,21,70.682062
137.0,9,70.705503
197.0,9,70.722487
147.0,7,70.73729
245.0,13,70.767089
214.0,11,70.78634
201.0,9,70.8106
194.0,9,70.834544
274.0,12,70.861681
256.0,12,70.887159
165.0,8,70.91209
185.0,9,70.928264
366.0,19,70.971302
190.0,10,70.998083
283.0,13,71.019715
263.0,15,71.044943
231.0,11,71.071218
263.0,15,71.22543
315.0,20,71.283238
256.0,15,71.318512
311.0,19,71.375339
165.0,9,71.404547
269.0,14,71.450698
60.0,7,71.476758
279.0,14,71.526229
255.0,13,71.568983
192.0,16,71.615863
255.0,14,71.655129
279.0,13,71.690867
388.0,19,71.742062
128.0,5,71.757393
275.0,13,71.78967
429.0,23,71.855591
294.0,16,71.901023
367.0,20,71.950902
152.0,9,71.97114
216.0,10,72.003714
218.0,11,72.036316
330.0,21,72.080657
150.0,6,72.094915
279.0,11,72.128948
185.0,8,72.148062
501.0,26,72.208584
264.0,12,72.233715
158.0,7,72.252396
119.0,9,72.275123
254.0,13,72.301582
248.0,12,72.324609
188.0,9,72.345421
208.0,10,72.367852
269.0,16,72.399029
165.0,9,72.415571
180.0,9,72.434427
231.0,11,72.456656
283.0,15,72.488711
177.0,7,72.500108
261.0,15,72.5335
284.0,17,72.583821
257.0,14,72.613465
270.0,16,72.64018
229.0,18,72.671213
108.0,9,72.691463
188.0,9,72.708809
204.0,9,72.727207
251.0,12,72.754904
217.0,16,72.789783
169.0,9,72.8094
209.0,11,72.830978
238.0,13,72.860111
273.0,14,72.891194
375.0,17,72.925687
284.0,15,72.957821
267.0,16,72.992866
195.0,12,73.015947
150.0,6,73.026239
255.0,12,73.047278
286.0,13,73.07958
253.0,12,73.10207
317.0,15,73.127594
165.0,9,73.147035
212.0,11,73.165945
235.0,10,73.185829
158.0,13,73.206263
165.0,8,73.226466
364.0,18,73.26666
331.0,15,73.289608
194.0,12,73.312617
215.0,13,73.345223
263.0,13,73.376234
294.0,17,73.414946
349.0,20,73.456232
214.0,12,73.481272
161.0,10,73.510488
268.0,15,73.534664
233.0,12,73.558949
170.0,9,73.575936
186.0,11,73.598421
170.0,9,73.619505
407.0,22,73.658651
265.0,15,73.685284
391.0,23,73.736063
415.0,21,73.77098
201.0,10,73.788172
146.0,6,73.798472
196.0,9,73.81636
355.0,21,73.86476
173.0,10,73.890065
230.0,12,73.922312
200.0,10,73.943684
231.0,10,73.966909
279.0,15,74.001213
507.0,31,74.057102
490.0,26,74.117173
208.0,10,74.138242
207.0,10,74.163749
210.0,9,74.181211
301.0,14,74.229826
176.0,11,74.251618
202.0,12,74.281284
212.0,11,74.312779
263.0,14,74.364152
179.0,11,74.389839
205.0,10,74.415524
291.0,19,74.458984
250.0,14,74.49736
209.0,13,74.526845
200.0,13,74.565462
434.0,27,74.625481
160.0,11,74.658339
198.0,9,74.682409
180.0,9,74.709983
155.0,5,74.722245
255.0,13,74.76013
208.0,9,74.782856
255.0,13,74.816786
190.0,9,74.837771
237.0,12,74.870504
336.0,17,74.906233
385.0,23,74.956382
204.0,12,74.983421
154.0,10,75.008679
200.0,14,75.044858
130.0,7,75.058949
197.0,9,75.074756
212.0,13,75.10231
150.0,8,75.116853
234.0,13,75.140297
278.0,13,75.16598
202.0,11,75.186434
268.0,17,75.222878
317.0,15,75.247369
161.0,10,75.266969
165.0,9,75.288913
176.0,10,75.310895
92.0,9,75.32572
318.0,15,75.350937
274.0,13,75.372967
237.0,10,75.3899
143.0,6,75.408081
408.0,25,75.453675
277.0,15,75.500188
191.0,15,75.532497
176.0,7,75.542412
75.0,7,75.560761
169.0,10,75.590077
355.0,22,75.627529
242.0,11,75.65049
208.0,12,75.678567
228.0,13,75.719593
258.0,14,75.762744
237.0,12,75.792626
190.0,9,75.815613
318.0,23,75.866754
203.0,12,75.890131
206.0,14,75.915985
147.0,8,75.931473
277.0,18,75.978623
180.0,8,76.002001
249.0,10,76.020376
298.0,16,76.0473
355.0,19,76.084009
198.0,10,76.099623
167.0,13,76.127442
190.0,9,76.143597
426.0,23,76.195132
244.0,11,76.215476
346.0,21,76.252296
264.0,16,76.279181
233.0,11,76.302866
190.0,8,76.321283
143.0,9,76.343165
437.0,27,76.401087
293.0,16,76.448071
215.0,11,76.474059
301.0,18,76.510757
246.0,13,76.532844
210.0,11,76.567663
197.0,9,76.587469
194.0,10,76.608547
268.0,17,76.655879
239.0,18,76.700343
222.0,11,76.730075
385.0,24,76.797793
334.0,19,76.856086
313.0,18,76.917239
296.0,14,76.965281
182.0,10,76.99105
242.0,15,77.031875
157.0,9,77.059489
175.0,9,77.079628
305.0,25,77.136255
254.0,13,77.154788
138.0,9,77.170572
197.0,9,77.188818
455.0,20,77.222044
385.0,19,77.264432
293.0,15,77.30106
283.0,18,77.334152
221.0,16,77.36876
180.0,9,77.391284
460.0,24,77.44625
152.0,6,77.455734
374.0,21,77.49252
370.0,17,77.525567
205.0,10,77.549176
174.0,15,77.578172
226.0,13,77.601643
215.0,10,77.623705
184.0,13,77.649481
137.0,7,77.669234
187.0,9,77.68907
266.0,12,77.715753
203.0,11,77.744562
200.0,12,77.767876
243.0,15,77.795079
203.0,12,77.817356
334.0,16,77.849206
155.0,11,77.87125
204.0,9,77.887211
361.0,17,77.927888
321.0,15,77.957656
271.0,14,77.986408
219.0,10,78.014199
238.0,13,78.05144
113.0,7,78.070782
166.0,9,78.094675
319.0,24,78.148461
143.0,12,78.175933
206.0,12,78.204889
118.0,6,78.215824
110.0,12,78.247589
296.0,17,78.282121
175.0,10,78.311167
230.0,12,78.341002
245.0,12,78.369053
184.0,9,78.389549
164.0,10,78.416941
230.0,12,78.44337
250.0,14,78.469961
280.0,14,78.497768
330.0,18,78.535228
400.0,21,78.578349
169.0,10,78.598704
208.0,10,78.615058
220.0,9,78.639632
238.0,10,78.669457
438.0,21,78.712668
218.0,10,78.733653
199.0,9,78.751397
115.0,8,78.767299
160.0,7,78.782879
287.0,14,78.807209
196.0,9,78.833706
223.0,13,78.861515
231.0,10,78.880932
211.0,9,78.911597
164.0,9,78.93613
129.0,15,78.966059
235.0,11,78.987006
219.0,11,79.007208
170.0,12,79.035792
186.0,9,79.055528
75.0,8,79.07274
253.0,13,79.099312
186.0,14,79.130822
309.0,18,79.172907
189.0,9,79.198914
172.0,9,79.214902
202.0,8,79.235026
198.0,7,79.252218
243.0,12,79.277264
291.0,19,79.316847
227.0,11,79.341789
309.0,16,79.378761
207.0,12,79.404196
278.0,14,79.431749
355.0,17,79.465662
250.0,12,79.487985
256.0,14,79.514782
311.0,15,79.538611
286.0,16,79.568087
165.0,9,79.588415
195.0,11,79.603799
109.0,9,79.622671
244.0,13,79.650538
168.0,9,79.664212
440.0,21,79.704669
209.0,11,79.725557
173.0,10,79.750629
246.0,15,79.773303
210.0,9,79.793578
136.0,9,79.812711
259.0,16,79.848172
233.0,16,79.877724
155.0,7,79.890161
386.0,27,79.94142
213.0,11,79.971101
258.0,18,80.011709
396.0,24,80.073031
509.0,28,80.152629
235.0,12,80.1874
172.0,8,80.207008
298.0,14,80.243347
272.0,13,80.277879
247.0,10,80.316192
217.0,11,80.35099
390.0,19,80.394382
180.0,10,80.422387
309.0,19,80.469358
275.0,14,80.495451
201.0,10,80.519376
345.0,18,80.551626
185.0,13,80.580904
244.0,15,80.615715
207.0,11,80.64029
213.0,9,80.658501
293.0,16,80.699327
247.0,13,80.73099
194.0,9,80.757802
235.0,12,80.793426
260.0,14,80.826141
213.0,9,80.846424
395.0,23,80.910385
259.0,11,80.940697
140.0,9,80.974865
427.0,21,81.039546
180.0,9,81.074375
303.0,13,81.121114
470.0,26,81.206128
161.0,7,81.234504
117.0,9,81.261415
272.0,15,81.305511
211.0,9,81.337259
214.0,10,81.370829
188.0,9,81.395999
275.0,13,81.437979
221.0,10,81.474456
345.0,19,81.531806
211.0,9,81.552535
233.0,14,81.58551
241.0,12,81.622649
206.0,9,81.652902
350.0,18,81.696798
348.0,22,81.756454
259.0,15,81.798945
377.0,19,81.855672
252.0,16,81.892429
183.0,9,81.916291
190.0,9,81.948914
309.0,15,81.984578
190.0,9,82.008639
384.0,21,82.050523
227.0,12,82.081179
241.0,11,82.104452
260.0,12,82.131149
386.0,22,82.179661
354.0,18,82.222773
181.0,9,82.243805
268.0,15,82.28562
223.0,12,82.314286
216.0,10,82.335927
243.0,13,82.354963
284.0,18,82.389191
375.0,20,82.428306
276.0,14,82.464711
250.0,11,82.488297
233.0,16,82.515845
215.0,10,82.532934
253.0,11,82.556686
232.0,12,82.582912
237.0,12,82.610881
252.0,14,82.647522
183.0,13,82.676372
224.0,13,82.705151
361.0,19,82.748702
285.0,14,82.777625
361.0,21,82.825915
143.0,6,82.834877
187.0,10,82.853156
186.0,13,82.874751
167.0,9,82.894701
166.0,9,82.914171
269.0,15,82.938296
159.0,12,82.963373
258.0,13,83.000061
301.0,18,83.036517
188.0,8,83.05411
231.0,12,83.079395
179.0,11,83.106886
295.0,12,83.13123
325.0,17,83.158448
118.0,5,83.167275
201.0,9,83.190795
360.0,18,83.21836
198.0,16,83.25021
278.0,15,83.277041
253.0,12,83.302284
300.0,16,83.337854
150.0,8,83.354085
372.0,21,83.392473
425.0,24,83.441951
191.0,11,83.464182
197.0,9,83.481204
270.0,14,83.509901
274.0,14,83.538891
260.0,12,83.571353
115.0,10,83.595699
207.0,13,83.618372
179.0,10,83.639982
491.0,27,83.698517
283.0,16,83.729848
269.0,16,83.761667
255.0,11,83.795494
206.0,11,83.82276
268.0,16,83.856525
173.0,9,83.873446
304.0,16,83.914813
382.0,21,83.956677
317.0,15,83.990373
160.0,12,84.016368
180.0,9,84.037482
130.0,6,84.054173
267.0,16,84.086175
208.0,9,84.102134
211.0,12,84.128629
123.0,6,84.136374
302.0,19,84.177086
257.0,14,84.206498
241.0,15,84.233244
233.0,11,84.254744
270.0,14,84.29107
148.0,7,84.301667
177.0,12,84.326116
311.0,17,84.36131
374.0,19,84.395985
183.0,9,84.41699
287.0,15,84.445462
205.0,11,84.469213
157.0,9,84.486192
206.0,12,84.510124
228.0,10,84.537726
170.0,9,84.561975
183.0,9,84.581959
291.0,15,84.60998
235.0,14,84.642222
194.0,9,84.663498
218.0,12,84.69063
260.0,13,84.716414
202.0,13,84.744475
230.0,12,84.766125
273.0,16,84.802004
332.0,20,84.83705
133.0,6,84.854179
361.0,20,84.888515
222.0,13,84.908653
191.0,9,84.92374
267.0,15,84.958118
285.0,13,84.983729
285.0,14,85.013136
249.0,15,85.043167
217.0,13,85.074276
308.0,16,85.106776
210.0,9,85.123307
242.0,10,85.146267
291.0,13,85.174913
364.0,17,85.213772
231.0,14,85.241957
194.0,10,85.257659
248.0,13,85.283505
197.0,9,85.307345
260.0,15,85.333123
144.0,10,85.355131
356.0,20,85.394084
245.0,11,85.42394
211.0,9,85.448458
312.0,14,85.492341
208.0,9,85.528115
294.0,15,85.555966
125.0,5,85.57323
183.0,10,85.59505
222.0,13,85.625888
258.0,12,85.650006
322.0,16,85.680602
233.0,11,85.708263
184.0,9,85.730009
366.0,20,85.771657
148.0,9,85.798614
333.0,17,85.837284
170.0,9,85.860144
397.0,19,85.9133
190.0,15,85.956532
197.0,10,85.984502
257.0,12,86.03352
231.0,10,86.061692
257.0,14,86.098648
193.0,12,86.134908
195.0,12,86.172658
143.0,6,86.190116
172.0,9,86.211605
197.0,9,86.238819
197.0,9,86.269207
210.0,17,86.324662
150.0,6,86.340618
218.0,9,86.368381
285.0,16,86.411844
280.0,12,86.439059
175.0,9,86.462651
235.0,15,86.487658
239.0,11,86.519067
231.0,10,86.542943
391.0,20,86.58676
259.0,12,86.612209
357.0,19,86.65792
178.0,10,86.686227
235.0,12,86.714939
336.0,17,86.753722
248.0,12,86.784592
