#{"t_start": 1774740083.3338466, "env_id": "None"}
r,l,t
201.0,10,33.661628
343.0,18,33.685601
450.0,25,33.7026
274.0,12,33.71226
296.0,21,33.730845
219.0,11,33.743882
131.0,9,33.753065
233.0,13,33.766427
225.0,11,33.781197
193.0,15,33.792421
283.0,15,33.801379
278.0,13,33.810379
220.0,12,33.823553
159.0,8,33.830553
297.0,13,33.839553
239.0,11,33.847553
157.0,11,33.862476
239.0,12,33.87148
300.0,20,33.887042
279.0,17,33.896296
247.0,12,33.915457
238.0,11,33.923981
162.0,9,33.931121
275.0,15,33.94146
346.0,19,33.960346
251.0,11,33.96835
90.0,5,33.97235
238.0,12,33.98035
155.0,12,33.992454
213.0,11,34.002335
220.0,9,34.008907
278.0,15,34.01992
125.0,11,34.032831
191.0,10,34.040522
158.0,9,34.047107
267.0,15,34.058102
180.0,11,34.065797
121.0,5,34.07461
279.0,14,34.08495
182.0,18,34.097088
165.0,9,34.104767
284.0,14,34.118894
268.0,13,34.127738
401.0,21,34.145327
201.0,11,34.159963
322.0,17,34.172104
342.0,19,34.18576
205.0,9,34.193461
235.0,15,34.208016
283.0,15,34.219002
285.0,15,34.228879
345.0,16,34.244298
438.0,21,34.25963
192.0,10,34.267716
162.0,9,34.274305
219.0,11,34.28792
191.0,9,34.294577
271.0,15,34.305579
310.0,18,34.326555
316.0,15,34.336436
262.0,13,34.34668
202.0,13,34.356859
215.0,9,34.367687
204.0,9,34.374281
242.0,11,34.384069
219.0,10,34.391294
296.0,13,34.401159
260.0,18,34.420841
311.0,15,34.430715
204.0,12,34.44062
172.0,11,34.44988
197.0,10,34.461873
146.0,11,34.470703
587.0,36,34.499804
196.0,16,34.510844
256.0,12,34.519678
257.0,14,34.531764
227.0,13,34.549151
232.0,12,34.557983
172.0,9,34.564585
258.0,12,34.573326
133.0,7,34.584508
316.0,16,34.595314
441.0,30,34.615697
194.0,10,34.6283
237.0,13,34.6383
165.0,9,34.6443
230.0,10,34.6523
253.0,11,34.664895
180.0,9,34.674318
179.0,9,34.684642
237.0,11,34.693337
132.0,6,34.698573
172.0,9,34.704662
244.0,12,34.719074
172.0,9,34.726075
194.0,9,34.732074
274.0,15,34.742074
449.0,23,34.764502
200.0,9,34.771506
317.0,17,34.782972
178.0,11,34.790486
195.0,10,34.803491
251.0,13,34.814667
197.0,14,34.824749
317.0,16,34.840818
281.0,17,34.852819
168.0,10,34.860818
235.0,13,34.869822
239.0,13,34.884619
211.0,14,34.89413
243.0,16,34.906332
289.0,18,34.924056
205.0,13,34.934896
266.0,15,34.951473
176.0,14,34.961473
234.0,12,34.977985
177.0,11,34.985835
418.0,22,35.000933
207.0,11,35.015335
198.0,11,35.023432
331.0,18,35.036373
200.0,9,35.044986
172.0,9,35.051061
229.0,11,35.065556
339.0,15,35.077204
240.0,14,35.086486
248.0,15,35.102628
391.0,21,35.117065
327.0,22,35.133549
270.0,14,35.149191
223.0,12,35.158667
184.0,11,35.16776
181.0,12,35.175765
200.0,11,35.188645
314.0,16,35.199952
195.0,14,35.210092
96.0,6,35.216627
260.0,15,35.233076
207.0,10,35.240173
148.0,9,35.247271
427.0,21,35.262364
313.0,18,35.282973
219.0,11,35.290676
331.0,18,35.303149
428.0,22,35.324298
284.0,15,35.335298
155.0,9,35.342172
265.0,16,35.359311
165.0,9,35.36631
133.0,7,35.376314
134.0,9,35.384915
227.0,13,35.394245
189.0,9,35.40601
258.0,13,35.416009
173.0,10,35.42846
164.0,9,35.43546
266.0,14,35.446459
291.0,16,35.561999
271.0,14,35.572002
292.0,17,35.584925
197.0,14,35.60327
207.0,11,35.61127
94.0,6,35.61627
222.0,11,35.625696
162.0,9,35.631696
142.0,9,35.645974
457.0,22,35.661563
314.0,17,35.67615
124.0,9,35.691169
268.0,14,35.701799
140.0,7,35.707824
159.0,10,35.714824
253.0,12,35.723824
266.0,13,35.737942
256.0,13,35.748154
148.0,9,35.754238
245.0,10,35.767849
243.0,11,35.784454
222.0,11,35.792921
204.0,11,35.800921
313.0,15,35.812267
213.0,18,35.832446
393.0,18,35.844657
193.0,9,35.851825
304.0,15,35.868013
233.0,10,35.875017
331.0,15,35.887529
189.0,10,35.893528
208.0,10,35.901528
191.0,9,35.913111
198.0,9,35.92511
90.0,5,35.92811
159.0,10,35.93311
173.0,10,35.943109
245.0,14,35.964873
206.0,13,35.97344
219.0,11,35.982265
174.0,11,35.989892
218.0,17,36.009099
229.0,13,36.019516
125.0,6,36.024593
244.0,12,36.035972
157.0,7,36.041034
217.0,11,36.055171
311.0,14,36.066566
158.0,8,36.072689
313.0,15,36.084836
339.0,21,36.105207
271.0,14,36.113293
150.0,7,36.118294
165.0,9,36.124292
212.0,11,36.137157
317.0,18,36.149541
243.0,13,36.159981
218.0,10,36.167149
173.0,9,36.183675
453.0,24,36.19997
333.0,17,36.210283
170.0,10,36.223294
270.0,16,36.235294
200.0,9,36.242293
249.0,15,36.251441
186.0,11,36.264257
266.0,13,36.273415
229.0,13,36.285323
122.0,9,36.295852
212.0,11,36.309395
235.0,12,36.318523
271.0,12,36.32796
240.0,11,36.33596
120.0,9,36.34296
246.0,11,36.356533
258.0,13,36.365533
244.0,14,36.376537
472.0,26,36.399992
119.0,7,36.406003
185.0,8,36.412002
133.0,7,36.419151
253.0,13,36.428273
347.0,21,36.448483
94.0,6,36.453849
269.0,11,36.462073
165.0,8,36.467239
330.0,17,36.483835
127.0,9,36.490414
312.0,16,36.503329
205.0,9,36.509996
124.0,9,36.516481
150.0,9,36.527775
255.0,13,36.536902
298.0,15,36.548269
234.0,12,36.557904
483.0,24,36.582159
461.0,25,36.600685
290.0,16,36.61873
234.0,14,36.631048
152.0,8,36.636332
220.0,12,36.645468
364.0,16,36.664044
178.0,9,36.674049
160.0,12,36.685049
308.0,18,36.711809
169.0,9,36.718979
219.0,12,36.728167
140.0,7,36.733244
243.0,11,36.741366
137.0,8,36.747481
226.0,12,36.761161
397.0,21,36.776578
90.0,5,36.781615
189.0,13,36.796156
449.0,24,36.813156
213.0,14,36.82258
181.0,11,36.830333
253.0,13,36.847226
173.0,11,36.855122
206.0,12,36.862947
228.0,10,36.871758
281.0,11,36.885179
180.0,9,36.89176
285.0,13,36.902377
297.0,15,36.912517
155.0,9,36.924577
323.0,16,36.936577
238.0,11,36.944577
227.0,12,36.954577
290.0,17,36.970351
473.0,26,36.990074
198.0,10,36.997153
338.0,17,37.013199
290.0,16,37.022356
171.0,8,37.028474
193.0,13,37.037605
167.0,9,37.049948
213.0,10,37.058014
237.0,12,37.066015
146.0,10,37.074018
246.0,13,37.088695
345.0,14,37.098849
267.0,12,37.109859
400.0,23,37.130272
264.0,19,37.143835
225.0,9,37.150836
172.0,9,37.157049
362.0,18,37.174917
175.0,8,37.181002
115.0,6,37.185547
220.0,9,37.192155
324.0,17,37.204508
220.0,11,37.217896
200.0,9,37.223896
328.0,15,37.236896
213.0,12,37.245896
293.0,18,37.264403
190.0,10,37.272596
182.0,10,37.279702
190.0,9,37.287341
303.0,14,37.301511
158.0,11,37.309916
210.0,12,37.318054
335.0,15,37.328135
250.0,13,37.342086
489.0,25,37.357729
168.0,12,37.365938
217.0,9,37.380947
245.0,11,37.388581
382.0,20,37.40258
230.0,15,37.41358
401.0,19,37.432575
331.0,16,37.445576
195.0,8,37.451917
200.0,8,37.456918
273.0,19,37.475989
180.0,11,37.484537
289.0,13,37.494192
137.0,8,37.500345
112.0,7,37.511419
476.0,28,37.530845
196.0,11,37.539001
312.0,17,37.554197
176.0,10,37.562197
242.0,14,37.572197
202.0,8,37.578359
305.0,17,37.595496
226.0,11,37.603611
206.0,13,37.615721
300.0,14,37.626938
341.0,15,37.644531
316.0,18,37.657803
190.0,12,37.678799
174.0,11,37.694285
312.0,16,37.70583
421.0,19,37.720411
155.0,9,37.726494
311.0,15,37.744446
165.0,9,37.752446
231.0,11,37.760446
141.0,9,37.766446
465.0,27,37.793004
394.0,19,37.806495
241.0,13,37.822402
140.0,7,37.829438
331.0,16,37.844563
107.0,7,37.850739
336.0,18,37.868671
213.0,8,37.875679
309.0,23,37.890189
187.0,10,37.898189
251.0,11,37.911009
265.0,14,37.921191
97.0,5,37.925243
252.0,12,37.93334
323.0,16,37.94535
241.0,11,37.958928
152.0,15,37.971118
251.0,13,37.980302
200.0,11,37.988495
372.0,19,38.007758
369.0,19,38.021039
234.0,13,38.034912
180.0,16,38.047192
167.0,9,38.054191
352.0,21,38.069946
229.0,13,38.083757
457.0,26,38.101762
191.0,11,38.111803
233.0,12,38.126172
143.0,9,38.133299
339.0,20,38.147633
444.0,30,38.174931
186.0,11,38.18293
327.0,16,38.19361
191.0,11,38.208271
208.0,11,38.216379
416.0,20,38.230637
218.0,10,38.237637
150.0,7,38.24802
196.0,12,38.257152
253.0,13,38.267206
176.0,11,38.27521
471.0,23,38.295404
214.0,10,38.302403
467.0,26,38.320991
352.0,19,38.340093
177.0,8,38.346409
254.0,12,38.355536
200.0,9,38.362605
132.0,6,38.37482
321.0,16,38.386547
175.0,12,38.395999
268.0,13,38.405113
278.0,14,38.423968
165.0,15,38.434963
290.0,14,38.44398
135.0,10,38.450504
192.0,10,38.463337
340.0,16,38.476367
451.0,22,38.491878
155.0,9,38.503032
115.0,6,38.508032
267.0,11,38.516032
283.0,15,38.526032
528.0,30,38.555821
207.0,9,38.564384
262.0,16,38.574828
172.0,9,38.582492
176.0,9,38.594484
275.0,16,38.605685
223.0,8,38.612093
258.0,13,38.622304
183.0,14,38.639734
354.0,15,38.650734
218.0,14,38.660734
212.0,12,38.678756
296.0,13,38.690023
315.0,16,38.702177
254.0,11,38.709345
433.0,23,38.733831
224.0,9,38.739831
189.0,14,38.750265
209.0,10,38.757363
260.0,13,38.770947
162.0,9,38.777951
259.0,13,38.787951
261.0,15,38.798009
340.0,19,38.817144
127.0,9,38.824269
471.0,25,38.841614
282.0,19,38.860661
174.0,11,38.868776
359.0,18,38.881791
364.0,21,38.908067
237.0,12,38.917196
230.0,12,38.925339
277.0,20,38.945005
315.0,17,38.958405
173.0,10,38.964993
326.0,16,38.981331
204.0,11,38.988436
232.0,11,38.996015
150.0,7,39.001015
205.0,9,39.008016
254.0,13,39.023607
243.0,11,39.03878
149.0,11,39.046611
250.0,12,39.055375
240.0,12,39.070861
184.0,11,39.079249
243.0,16,39.089911
324.0,14,39.10005
204.0,10,39.111241
203.0,11,39.118364
247.0,14,39.128513
315.0,15,39.139516
107.0,5,39.143575
360.0,21,39.163994
190.0,10,39.170538
220.0,11,39.177685
271.0,14,39.192603
226.0,13,39.201694
362.0,19,39.21593
280.0,15,39.232738
169.0,9,39.239738
195.0,9,39.24739
142.0,6,39.251687
182.0,10,39.259374
375.0,24,39.280965
230.0,10,39.288394
365.0,18,39.302687
137.0,9,39.309798
175.0,7,39.320797
272.0,12,39.330431
189.0,12,39.342168
391.0,21,39.355176
208.0,13,39.370724
254.0,15,39.382244
273.0,13,39.392627
192.0,15,39.407247
207.0,12,39.415247
155.0,9,39.42755
229.0,10,39.435662
350.0,17,39.45593
182.0,9,39.46302
294.0,18,39.476442
172.0,14,39.486713
206.0,10,39.498895
109.0,7,39.504971
316.0,15,39.515166
258.0,13,39.525722
165.0,9,39.531721
363.0,26,39.55426
242.0,14,39.565644
180.0,11,39.573836
325.0,25,39.595833
240.0,12,39.605174
227.0,13,39.615346
399.0,23,39.636979
399.0,25,39.653358
170.0,7,39.665828
133.0,11,39.677345
322.0,16,39.689204
307.0,14,39.699595
278.0,13,39.717784
181.0,11,39.725613
306.0,16,39.736643
148.0,5,39.741033
343.0,18,39.760632
206.0,17,39.772632
215.0,12,39.783809
324.0,20,39.802156
295.0,18,39.815156
300.0,18,39.828117
143.0,10,39.840651
202.0,8,39.847651
161.0,10,39.856027
353.0,16,39.870169
167.0,9,39.877174
220.0,15,39.895037
200.0,9,39.902036
292.0,13,39.912036
248.0,12,39.921036
210.0,11,39.936562
172.0,9,39.942562
129.0,9,39.949863
189.0,9,39.955948
329.0,15,39.968702
288.0,13,39.984822
149.0,9,39.990554
183.0,9,39.998559
241.0,11,40.007969
200.0,10,40.01497
232.0,11,40.031383
247.0,13,40.04376
332.0,17,40.056184
255.0,17,40.07265
298.0,14,40.082989
241.0,13,40.09172
203.0,9,40.099015
183.0,12,40.109707
266.0,14,40.120346
235.0,11,40.128457
234.0,12,40.136704
350.0,23,40.156669
107.0,5,40.160727
210.0,9,40.167976
263.0,10,40.176091
283.0,14,40.190953
205.0,11,40.198958
250.0,12,40.208389
378.0,19,40.221388
417.0,20,40.239922
273.0,17,40.252051
368.0,17,40.264116
277.0,15,40.282179
177.0,7,40.288191
241.0,14,40.298797
374.0,19,40.318684
191.0,11,40.327684
274.0,16,40.338684
265.0,13,40.347684
283.0,16,40.365148
264.0,12,40.372794
258.0,21,40.395272
210.0,13,40.409891
210.0,9,40.416891
409.0,21,40.433231
152.0,6,40.438323
297.0,20,40.457326
151.0,9,40.464385
205.0,11,40.472385
244.0,11,40.480853
325.0,15,40.497407
140.0,10,40.50585
171.0,12,40.513532
156.0,9,40.520156
346.0,20,40.540027
244.0,13,40.549027
216.0,12,40.559027
363.0,23,40.579847
363.0,17,40.591434
228.0,12,40.599569
147.0,8,40.605685
239.0,11,40.618557
267.0,13,40.629053
227.0,11,40.637619
186.0,10,40.644719
216.0,11,40.65848
206.0,10,40.66648
227.0,9,40.675781
279.0,13,40.685911
331.0,18,40.705533
356.0,20,40.719532
217.0,11,40.727532
291.0,11,40.735533
289.0,14,40.752301
328.0,16,40.763546
372.0,18,40.775846
265.0,13,40.790228
196.0,9,40.799035
229.0,11,40.807251
146.0,11,40.816533
257.0,12,40.825735
306.0,17,40.845651
177.0,9,40.852033
160.0,8,40.859044
366.0,19,40.873196
210.0,9,40.885195
246.0,13,40.894709
245.0,13,40.903709
274.0,12,40.912709
253.0,13,40.927254
294.0,20,40.941517
247.0,14,40.952586
310.0,16,40.970314
283.0,16,40.982317
253.0,11,40.989318
303.0,15,41.005685
196.0,8,41.012685
179.0,11,41.019685
303.0,18,41.033313
135.0,10,41.040452
179.0,9,41.0522
210.0,13,41.0622
216.0,17,41.0742
278.0,17,41.09006
230.0,13,41.098572
231.0,13,41.108426
417.0,22,41.1294
303.0,18,41.1424
277.0,14,41.1524
209.0,15,41.1634
189.0,10,41.178226
236.0,13,41.187892
232.0,11,41.196148
205.0,9,41.202461
195.0,11,41.218162
154.0,11,41.226161
154.0,10,41.234161
289.0,16,41.24516
255.0,13,41.260901
310.0,17,41.271048
189.0,9,41.277626
213.0,9,41.283713
232.0,13,41.297574
211.0,13,41.308131
321.0,15,41.319704
359.0,18,41.334687
234.0,12,41.348232
194.0,11,41.357232
321.0,19,41.371232
348.0,18,41.390553
217.0,10,41.398065
310.0,21,41.412065
171.0,10,41.420065
177.0,11,41.433045
277.0,20,41.447355
413.0,21,41.46771
349.0,19,41.480715
472.0,23,41.496641
135.0,8,41.508433
325.0,21,41.525073
166.0,9,41.531168
221.0,10,41.539024
158.0,9,41.546191
241.0,12,41.560484
229.0,14,41.570629
478.0,30,41.595635
296.0,16,41.606764
188.0,9,41.612764
213.0,11,41.619764
145.0,8,41.626924
285.0,13,41.646658
183.0,11,41.657197
307.0,16,41.66932
260.0,14,41.686009
292.0,13,41.695522
205.0,12,41.704523
227.0,9,41.711523
196.0,9,41.717522
301.0,16,41.735797
276.0,14,41.753452
349.0,17,41.764452
226.0,12,41.77759
220.0,12,41.786788
308.0,17,41.798114
239.0,11,41.806114
340.0,17,41.823962
165.0,8,41.830092
171.0,11,41.837196
188.0,9,41.842484
150.0,7,41.84865
165.0,8,41.860569
236.0,13,41.870745
353.0,18,41.884093
187.0,10,41.891438
279.0,15,41.912249
90.0,5,41.916249
191.0,11,41.924249
155.0,9,41.931249
147.0,8,41.937249
165.0,9,41.948881
352.0,17,41.960881
372.0,18,41.976536
198.0,11,41.984603
238.0,9,41.995908
228.0,10,42.00322
182.0,8,42.009301
375.0,19,42.022338
231.0,14,42.03731
203.0,9,42.044424
369.0,17,42.054559
230.0,11,42.064634
165.0,9,42.07682
317.0,14,42.087034
150.0,9,42.093768
275.0,12,42.102889
230.0,13,42.11899
138.0,9,42.126473
306.0,16,42.137444
169.0,9,42.144008
262.0,13,42.161256
177.0,9,42.168256
220.0,12,42.176255
303.0,18,42.18926
336.0,17,42.205679
249.0,11,42.214878
146.0,9,42.221878
502.0,29,42.246914
326.0,16,42.258914
389.0,19,42.272414
235.0,12,42.287989
162.0,9,42.295503
196.0,9,42.302502
211.0,13,42.312806
354.0,17,42.332587
244.0,13,42.342874
251.0,13,42.35201
209.0,12,42.360527
269.0,15,42.376117
187.0,10,42.38312
221.0,11,42.393948
175.0,7,42.400024
141.0,9,42.406182
246.0,11,42.42058
204.0,13,42.429769
342.0,18,42.443306
315.0,16,42.456172
290.0,15,42.47268
419.0,23,42.490904
406.0,22,42.511615
237.0,12,42.520615
214.0,12,42.528799
184.0,13,42.538951
249.0,14,42.553648
155.0,13,42.562686
318.0,15,42.572686
205.0,11,42.58069
195.0,18,42.597639
374.0,21,42.612939
220.0,13,42.628026
271.0,14,42.638321
190.0,11,42.646438
148.0,9,42.653493
417.0,18,42.672268
223.0,12,42.683614
162.0,9,42.690866
102.0,6,42.695591
89.0,6,42.701157
192.0,10,42.708301
177.0,17,42.726926
199.0,10,42.733926
281.0,14,42.743926
222.0,11,42.753256
171.0,9,42.766219
27.0,5,42.770219
201.0,11,42.779729
303.0,18,42.790865
240.0,12,42.804854
169.0,9,42.813236
231.0,9,42.820236
269.0,14,42.830236
145.0,9,42.837236
253.0,11,42.850248
220.0,9,42.857248
248.0,12,42.865248
186.0,9,42.872721
235.0,15,42.884281
339.0,20,42.904186
115.0,9,42.910263
353.0,18,42.924362
324.0,19,42.943326
309.0,15,42.954549
232.0,13,42.963549
187.0,9,42.974963
329.0,17,42.987055
246.0,11,42.994799
263.0,14,43.005288
167.0,15,43.020346
203.0,11,43.0285
412.0,21,43.04384
239.0,13,43.058192
242.0,14,43.068916
236.0,11,43.076097
162.0,7,43.082269
209.0,9,43.088388
231.0,10,43.1003
180.0,10,43.110737
198.0,11,43.127755
248.0,11,43.135755
176.0,10,43.143754
198.0,12,43.157566
247.0,12,43.165566
223.0,12,43.175837
313.0,21,43.195304
259.0,12,43.203304
232.0,11,43.212305
336.0,16,43.223305
232.0,10,43.23665
252.0,14,43.246649
198.0,10,43.253649
168.0,11,43.262649
206.0,11,43.271762
201.0,17,43.288017
223.0,12,43.297528
280.0,16,43.309529
325.0,20,43.330009
173.0,11,43.338123
389.0,20,43.353174
142.0,6,43.362456
204.0,10,43.369456
200.0,9,43.376456
150.0,7,43.38146
137.0,7,43.388141
217.0,11,43.396655
216.0,10,43.408723
210.0,12,43.417723
305.0,16,43.432024
356.0,23,43.456397
155.0,11,43.464539
378.0,25,43.48288
214.0,9,43.497789
265.0,13,43.507998
190.0,8,43.514082
200.0,9,43.521291
379.0,21,43.5403
165.0,10,43.548075
203.0,9,43.554651
387.0,24,43.572582
292.0,17,43.590277
223.0,11,43.598133
325.0,15,43.60931
190.0,10,43.61731
214.0,12,43.630396
176.0,10,43.63953
315.0,18,43.65153
355.0,16,43.669436
222.0,11,43.678594
288.0,19,43.692249
322.0,19,43.71319
296.0,19,43.72719
186.0,9,43.73419
247.0,11,43.742191
227.0,13,43.755996
254.0,10,43.763995
340.0,17,43.774995
232.0,13,43.784499
303.0,14,43.80038
225.0,11,43.80838
228.0,14,43.81838
257.0,14,43.82838
367.0,18,43.84719
229.0,11,43.85539
462.0,24,43.87786
237.0,13,43.888104
222.0,11,43.894534
149.0,10,43.901539
189.0,12,43.911078
315.0,17,43.928782
255.0,12,43.936782
193.0,9,43.943782
261.0,15,43.958918
289.0,16,43.971918
313.0,13,43.980921
293.0,17,43.995108
259.0,16,44.011821
255.0,12,44.022353
214.0,10,44.029432
176.0,11,44.038866
228.0,10,44.051345
140.0,10,44.058447
198.0,9,44.064623
293.0,19,44.07797
169.0,11,44.090959
248.0,14,44.09991
185.0,8,44.107348
268.0,18,44.119833
400.0,26,44.145047
266.0,12,44.154047
272.0,13,44.164047
155.0,9,44.248545
169.0,9,44.255545
150.0,7,44.260545
233.0,12,44.269545
224.0,9,44.276545
373.0,18,44.294308
279.0,12,44.303468
228.0,10,44.311715
226.0,11,44.319833
307.0,14,44.337739
382.0,17,44.350788
316.0,16,44.362787
327.0,17,44.382585
207.0,10,44.390585
205.0,10,44.398098
263.0,11,44.407098
287.0,15,44.422485
210.0,9,44.430601
409.0,19,44.442601
318.0,16,44.453601
274.0,16,44.472661
189.0,12,44.481664
305.0,15,44.49313
172.0,13,44.509114
248.0,13,44.519934
578.0,32,44.543799
239.0,12,44.559052
220.0,12,44.567829
258.0,13,44.577711
135.0,18,44.595612
157.0,9,44.602219
273.0,14,44.612044
359.0,23,44.628521
391.0,20,44.648335
439.0,22,44.662606
435.0,23,44.691856
298.0,17,44.703367
110.0,15,44.713204
303.0,20,44.735734
244.0,12,44.743735
276.0,12,44.752999
173.0,8,44.75913
289.0,17,44.776171
324.0,15,44.789472
324.0,17,44.801471
304.0,14,44.820517
316.0,17,44.83207
242.0,17,44.84442
295.0,13,44.859797
252.0,18,44.871976
272.0,14,44.882653
227.0,12,44.897326
252.0,12,44.905564
222.0,11,44.913912
381.0,20,44.966911
176.0,9,44.988541
318.0,16,45.004253
397.0,19,45.029957
304.0,16,45.055671
296.0,18,45.070181
384.0,20,45.083507
349.0,24,45.105211
213.0,14,45.115322
307.0,19,45.127759
259.0,14,45.143208
212.0,14,45.153106
239.0,11,45.161053
185.0,8,45.167626
172.0,9,45.179646
392.0,25,45.196654
629.0,33,45.227128
219.0,10,45.235221
200.0,11,45.243853
220.0,10,45.250932
266.0,15,45.268597
113.0,9,45.274596
252.0,10,45.281597
292.0,16,45.293165
212.0,9,45.304361
217.0,9,45.311361
290.0,13,45.32636
258.0,10,45.336621
252.0,10,45.344749
150.0,7,45.35568
350.0,18,45.368679
234.0,13,45.37876
347.0,17,45.397054
215.0,10,45.404172
253.0,13,45.412197
588.0,33,45.441053
175.0,11,45.448215
277.0,14,45.459588
244.0,12,45.467688
355.0,15,45.485169
154.0,8,45.491823
142.0,6,45.496873
291.0,18,45.508719
205.0,11,45.521363
236.0,17,45.533132
328.0,18,45.545363
226.0,14,45.561313
325.0,14,45.572366
112.0,7,45.578365
149.0,8,45.586178
202.0,8,45.592178
255.0,13,45.606653
261.0,14,45.617017
384.0,20,45.631424
188.0,11,45.639534
288.0,12,45.654522
312.0,15,45.665522
347.0,20,45.682526
410.0,24,45.704175
238.0,10,45.711175
125.0,6,45.716175
286.0,18,45.738468
247.0,13,45.747468
259.0,13,45.757768
180.0,13,45.767877
206.0,14,45.78225
221.0,11,45.789254
445.0,26,45.808404
142.0,6,45.812623
311.0,15,45.828231
136.0,10,45.849983
239.0,12,45.858982
379.0,18,45.878429
442.0,23,45.894433
183.0,9,45.900946
161.0,9,45.907946
188.0,9,45.920853
204.0,10,45.928051
273.0,13,45.936753
150.0,7,45.941965
453.0,27,45.966058
264.0,16,45.976153
197.0,9,45.982153
141.0,9,45.991528
434.0,26,46.014851
252.0,12,46.02403
212.0,10,46.031243
154.0,8,46.037735
252.0,10,46.053208
303.0,13,46.063486
201.0,11,46.072008
179.0,12,46.081073
258.0,16,46.097676
247.0,15,46.109042
480.0,24,46.128304
193.0,9,46.141956
200.0,10,46.149132
224.0,9,46.156319
213.0,10,46.163418
336.0,20,46.182677
331.0,17,46.195149
287.0,13,46.204881
202.0,9,46.210967
451.0,23,46.232584
303.0,14,46.243577
271.0,15,46.253582
128.0,11,46.267512
219.0,9,46.275024
202.0,14,46.285379
204.0,10,46.293523
208.0,10,46.305349
169.0,9,46.311349
244.0,12,46.320349
348.0,17,46.332916
285.0,18,46.349613
335.0,21,46.365157
190.0,10,46.372259
286.0,15,46.389099
180.0,10,46.39834
179.0,9,46.404428
256.0,14,46.41444
242.0,12,46.42344
320.0,16,46.439799
307.0,14,46.450025
141.0,9,46.456579
155.0,9,46.462664
194.0,16,46.478199
363.0,17,46.490618
278.0,14,46.500491
226.0,13,46.514287
307.0,13,46.524287
304.0,16,46.538348
341.0,16,46.557384
396.0,20,46.571674
194.0,11,46.578773
108.0,7,46.584902
207.0,10,46.597926
278.0,12,46.606437
195.0,10,46.613438
422.0,25,46.630849
396.0,17,46.649143
282.0,13,46.659175
273.0,15,46.671173
366.0,19,46.69043
218.0,10,46.697938
265.0,12,46.706944
350.0,17,46.723989
148.0,9,46.730989
287.0,16,46.741285
253.0,13,46.748383
179.0,9,46.755952
186.0,9,46.766584
105.0,8,46.772584
224.0,15,46.783742
152.0,9,46.790833
264.0,12,46.805657
172.0,9,46.812657
237.0,13,46.821658
115.0,6,46.826657
320.0,15,46.837786
181.0,11,46.850066
223.0,11,46.85955
165.0,10,46.865628
347.0,21,46.881713
387.0,18,46.901558
364.0,17,46.913976
427.0,22,46.936406
209.0,12,46.945406
197.0,10,46.952405
214.0,10,46.959707
122.0,7,46.96477
264.0,15,46.980744
235.0,10,46.988939
190.0,10,46.996079
210.0,9,47.003604
226.0,11,47.011604
342.0,19,47.030743
133.0,10,47.037744
162.0,9,47.044743
220.0,13,47.053743
172.0,10,47.065639
275.0,17,47.077034
218.0,9,47.084138
357.0,19,47.102338
358.0,21,47.117708
227.0,14,47.127841
183.0,10,47.135841
265.0,11,47.14832
90.0,5,47.15332
225.0,11,47.161636
172.0,9,47.168957
413.0,20,47.190982
172.0,9,47.207042
213.0,10,47.214041
195.0,8,47.221041
249.0,11,47.229041
318.0,15,47.24721
211.0,11,47.25521
193.0,9,47.262209
265.0,14,47.27333
298.0,15,47.288754
219.0,11,47.297754
305.0,18,47.310267
220.0,15,47.326177
169.0,12,47.334739
158.0,9,47.341861
289.0,17,47.36087
474.0,25,47.383921
249.0,15,47.394926
300.0,14,47.404438
179.0,9,47.417106
172.0,9,47.426441
147.0,8,47.434441
235.0,17,47.446441
261.0,13,47.455441
402.0,20,47.47575
152.0,6,47.48075
317.0,18,47.492133
189.0,9,47.503433
215.0,15,47.514573
203.0,13,47.523966
174.0,9,47.531053
162.0,9,47.536541
173.0,9,47.549325
179.0,11,47.557323
94.0,6,47.562323
327.0,20,47.575798
309.0,15,47.593693
179.0,9,47.601215
255.0,13,47.61128
198.0,9,47.617382
295.0,12,47.631953
341.0,18,47.645258
250.0,11,47.653373
183.0,9,47.662409
256.0,14,47.681474
116.0,15,47.692478
363.0,19,47.707313
321.0,18,47.724498
225.0,11,47.73274
179.0,9,47.740177
473.0,29,47.768374
333.0,17,47.780374
203.0,9,47.787516
283.0,15,47.797762
259.0,17,47.816143
158.0,10,47.824143
193.0,8,47.829143
269.0,14,47.839143
280.0,15,47.855892
392.0,20,47.869892
340.0,17,47.883057
136.0,8,47.895987
201.0,10,47.905819
436.0,24,47.922819
228.0,13,47.93849
224.0,13,47.947817
253.0,13,47.957425
306.0,16,47.969708
315.0,14,47.98574
177.0,7,47.990739
255.0,13,47.999926
235.0,10,48.007117
212.0,9,48.01491
253.0,11,48.028019
494.0,23,48.04438
261.0,14,48.05361
180.0,10,48.06712
428.0,24,48.08312
354.0,19,48.097125
295.0,15,48.113084
211.0,10,48.121084
204.0,10,48.128084
298.0,17,48.140621
230.0,14,48.161292
244.0,14,48.171293
167.0,9,48.178293
241.0,9,48.18557
270.0,14,48.200108
262.0,14,48.210113
210.0,9,48.217113
290.0,14,48.229441
136.0,6,48.239067
328.0,23,48.256533
136.0,9,48.263534
296.0,13,48.272533
200.0,11,48.285992
268.0,14,48.295125
128.0,5,48.299201
235.0,10,48.305868
254.0,14,48.321039
312.0,19,48.334597
115.0,6,48.338763
191.0,11,48.346861
203.0,9,48.354063
